parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
usual,proper,,more than 3,critical,convenient,problematic,not recommended,
usual,,incomplete,more than 3,,inconvenient,,,
usual,proper,incomplete,,critical,inconvenient,,,
usual,proper,incomplete,,critical,,,not recommended,
usual,,incomplete,,critical,,,recommended,
usual,proper,,,critical,inconvenient,slightly problematic,priority,priority
,proper,incomplete,,,,,not recommended,
,,incomplete,more than 3,,,problematic,recommended,
,,,more than 3,critical,,problematic,,priority
usual,,,more than 3,,,problematic,not recommended,
usual,,foster,1,convenient,,non-problematic,recommended,
,,,1,,,non-problematic,,priority
,proper,foster,1,,convenient,,,
usual,,foster,,,convenient,,recommended,
usual,proper,,,convenient,convenient,,,priority
usual,,,,convenient,,slightly problematic,,
usual,proper,foster,,convenient,convenient,,,
,proper,,1,convenient,convenient,problematic,,
,proper,,1,,,,not recommended,not recommended
,proper,,1,convenient,,non-problematic,,priority
,proper,,1,convenient,inconvenient,non-problematic,priority,
,,foster,,convenient,inconvenient,,,
,,,1,convenient,,,,priority
usual,,,1,convenient,,slightly problematic,,
usual,proper,,1,,inconvenient,,not recommended,not recommended
,proper,foster,1,,inconvenient,problematic,,priority
,,foster,1,convenient,,problematic,,
,proper,foster,1,convenient,,problematic,,
,proper,foster,1,,,non-problematic,,priority
usual,,foster,1,,convenient,,priority,priority
usual,proper,,1,,convenient,non-problematic,,
usual,proper,,,,convenient,,recommended,
usual,,foster,,less convenient,,slightly problematic,priority,
usual,proper,,,,convenient,slightly problematic,,not recommended
usual,proper,foster,1,less convenient,,problematic,,
,proper,foster,,,,problematic,,priority
,,,,less convenient,,,,
,,foster,1,,,non-problematic,,
,,foster,,less convenient,,,priority,
usual,,foster,,less convenient,,non-problematic,,not recommended
,proper,,,,,,recommended,priority
,proper,foster,,less convenient,inconvenient,slightly problematic,,priority
,,,1,less convenient,inconvenient,slightly problematic,,
,,foster,1,,,,,priority
usual,proper,,,,inconvenient,problematic,,priority
,proper,foster,1,less convenient,,,,
usual,proper,,1,,,,,
,,foster,,,,non-problematic,,priority
usual,proper,foster,,,,non-problematic,,
usual,,foster,1,,,,recommended,priority
usual,proper,foster,,,convenient,,,priority
,proper,foster,,critical,,,,
,,,,critical,convenient,,,
,proper,foster,,,,problematic,,priority
usual,,foster,1,critical,,,not recommended,not recommended
usual,proper,foster,1,,inconvenient,non-problematic,recommended,priority
,proper,foster,,,,,,
usual,proper,foster,1,,,non-problematic,,not recommended
usual,proper,foster,,,inconvenient,,recommended,
usual,proper,foster,,,inconvenient,,priority,priority
usual,proper,,1,critical,,slightly problematic,,
,proper,,1,critical,,,recommended,
usual,,,1,,,,,priority
usual,,foster,1,,,problematic,not recommended,not recommended
usual,,foster,2,convenient,,,,very recommended
,,,,convenient,convenient,non-problematic,,priority
,,,,,convenient,non-problematic,not recommended,
,,foster,2,convenient,,slightly problematic,,very recommended
usual,proper,foster,,convenient,convenient,,,
,,foster,,,convenient,slightly problematic,not recommended,
usual,proper,,,convenient,convenient,problematic,recommended,priority
usual,,,,convenient,convenient,problematic,,priority
,,foster,2,convenient,,,,
usual,proper,foster,,convenient,,non-problematic,,
usual,proper,,,convenient,,,,
usual,proper,foster,2,,,,,
usual,proper,,2,convenient,inconvenient,slightly problematic,recommended,priority
usual,proper,,,convenient,,,priority,
usual,proper,foster,,,inconvenient,slightly problematic,not recommended,
,proper,,2,,,,,priority
usual,,foster,,convenient,,problematic,priority,priority
usual,proper,foster,2,convenient,inconvenient,,not recommended,
usual,,foster,,,,non-problematic,,
usual,proper,,,,convenient,,,
,proper,,,,,,not recommended,not recommended
usual,proper,foster,,less convenient,convenient,slightly problematic,recommended,
usual,proper,foster,,,,slightly problematic,,
usual,,foster,,less convenient,convenient,slightly problematic,not recommended,
,,foster,2,,convenient,,recommended,priority
,,,2,less convenient,,,,priority
usual,,foster,2,,,problematic,not recommended,
,,foster,,,inconvenient,non-problematic,,
usual,,,2,,inconvenient,non-problematic,,
usual,proper,foster,2,,inconvenient,,,
,proper,,,,inconvenient,slightly problematic,,
,proper,foster,2,less convenient,,slightly problematic,priority,
,proper,foster,,less convenient,inconvenient,,,
usual,,,2,less convenient,,,,priority
usual,,foster,2,less convenient,inconvenient,,,priority
usual,proper,,2,less convenient,,,not recommended,not recommended
,proper,,,critical,convenient,non-problematic,recommended,
usual,,,,,,,,
usual,,,2,critical,convenient,,not recommended,
,,foster,,,,slightly problematic,recommended,
usual,proper,foster,,critical,,slightly problematic,,
,proper,,2,,convenient,slightly problematic,not recommended,not recommended
usual,,foster,,critical,convenient,,,
usual,proper,foster,2,critical,,,priority,priority
usual,,,,,,problematic,,not recommended
,proper,,,,inconvenient,non-problematic,,
usual,,,2,critical,,,priority,
,proper,foster,,critical,inconvenient,,not recommended,
,proper,,,,,slightly problematic,recommended,priority
,,,,,inconvenient,slightly problematic,priority,
usual,,,2,critical,,,,not recommended
,proper,,,,inconvenient,,recommended,priority
usual,proper,foster,2,critical,,,,
,proper,,,critical,,,,
,proper,foster,,,,non-problematic,,
usual,,,,convenient,convenient,non-problematic,,priority
usual,proper,,3,,,non-problematic,,not recommended
,proper,foster,3,,,slightly problematic,,very recommended
usual,,,,convenient,,,,priority
,,foster,3,convenient,,,not recommended,
usual,proper,,3,convenient,,problematic,,
,proper,foster,3,,convenient,,priority,
,,foster,,convenient,,,,not recommended
usual,,,,convenient,,non-problematic,recommended,
,proper,foster,,,,,,
usual,,,,convenient,inconvenient,,,not recommended
,,,,,inconvenient,slightly problematic,,priority
,,foster,3,,,slightly problematic,priority,priority
,,,,convenient,,,not recommended,
,proper,foster,3,,inconvenient,problematic,,
usual,,foster,,,,problematic,,priority
usual,proper,foster,3,,inconvenient,problematic,,
usual,,foster,,,convenient,,,priority
,proper,foster,3,,,non-problematic,priority,priority
usual,,,,,,non-problematic,,
,proper,foster,3,less convenient,,slightly problematic,,
usual,proper,,,less convenient,,,,
usual,,,3,less convenient,,,,not recommended
usual,proper,foster,3,less convenient,,,recommended,
,proper,,3,less convenient,,problematic,,
usual,proper,foster,,less convenient,,problematic,,not recommended
,,,3,less convenient,inconvenient,,,
usual,,foster,3,less convenient,inconvenient,non-problematic,priority,
usual,,,,,,,not recommended,
usual,,foster,3,less convenient,inconvenient,,recommended,
,proper,,3,less convenient,,,,priority
usual,,,3,less convenient,,,not recommended,
,proper,foster,,,,,recommended,
usual,proper,,,less convenient,inconvenient,problematic,,priority
usual,proper,,3,less convenient,,,,
,proper,,,critical,,,recommended,priority
usual,proper,,3,,convenient,,priority,priority
usual,,,3,critical,,non-problematic,not recommended,
usual,proper,,,critical,convenient,,recommended,priority
usual,,foster,,,,,priority,
usual,,,3,critical,,slightly problematic,,
usual,proper,,3,critical,,problematic,recommended,priority
,proper,,3,critical,,problematic,priority,priority
,,foster,,critical,,,,
usual,,,,critical,,non-problematic,recommended,priority
usual,proper,foster,,,,non-problematic,priority,priority
,proper,,,,,non-problematic,,
usual,proper,foster,,critical,inconvenient,,recommended,
,proper,foster,,critical,inconvenient,slightly problematic,,priority
,proper,,,critical,,,,not recommended
,proper,,,,,,,priority
usual,,,3,,,problematic,priority,priority
,,foster,,critical,inconvenient,,not recommended,not recommended
usual,,,,,convenient,,,
usual,,,,convenient,,non-problematic,priority,
usual,,foster,more than 3,,,,not recommended,
usual,,foster,,convenient,,slightly problematic,,
,proper,,more than 3,,convenient,slightly problematic,priority,
,,,more than 3,convenient,convenient,,not recommended,
usual,,,,convenient,convenient,,,
usual,,foster,more than 3,convenient,,problematic,priority,
usual,proper,,,,convenient,,not recommended,not recommended
usual,,foster,,,inconvenient,,recommended,
,,foster,more than 3,convenient,,,priority,
,proper,,more than 3,convenient,,,,not recommended
usual,,,more than 3,convenient,,,,priority
usual,,foster,,,,slightly problematic,,priority
,,,more than 3,,inconvenient,,,
,,,more than 3,convenient,,,,
,proper,,,,,problematic,,
usual,,foster,more than 3,,inconvenient,,not recommended,
,proper,foster,more than 3,less convenient,,,,
,proper,,,,convenient,non-problematic,priority,
usual,,foster,more than 3,,,non-problematic,,not recommended
,,,,,,slightly problematic,,priority
usual,proper,,,,convenient,slightly problematic,,
usual,,foster,more than 3,less convenient,,,not recommended,not recommended
,,foster,more than 3,less convenient,convenient,,,priority
usual,,,more than 3,,,problematic,priority,priority
,proper,foster,more than 3,less convenient,,,,
usual,proper,foster,more than 3,,,,,
usual,proper,,,less convenient,,non-problematic,priority,priority
,proper,,more than 3,,,non-problematic,not recommended,not recommended
usual,proper,,more than 3,less convenient,inconvenient,slightly problematic,,priority
,,foster,,less convenient,,,priority,priority
usual,proper,foster,,,,slightly problematic,not recommended,
usual,proper,,,less convenient,inconvenient,problematic,,priority
,,foster,,less convenient,,problematic,priority,
usual,,foster,,,,,not recommended,
,,,more than 3,critical,,non-problematic,recommended,
usual,proper,foster,more than 3,,convenient,non-problematic,,priority
,proper,foster,,,convenient,,,
,,,,critical,convenient,,,priority
,,,more than 3,critical,convenient,slightly problematic,priority,
usual,,foster,more than 3,critical,,,not recommended,not recommended
usual,,foster,more than 3,critical,convenient,problematic,recommended,priority
usual,,,more than 3,critical,convenient,,,priority
usual,,,more than 3,,convenient,,not recommended,not recommended
usual,,foster,,,inconvenient,non-problematic,recommended,
,,foster,more than 3,critical,inconvenient,,,
,,foster,,critical,,non-problematic,not recommended,not recommended
,proper,foster,,,,slightly problematic,recommended,priority
,,foster,,critical,inconvenient,,priority,
usual,,foster,,,inconvenient,,not recommended,
usual,,foster,,,,problematic,,priority
usual,,foster,,,inconvenient,problematic,priority,
,,foster,more than 3,critical,,,,
,less proper,complete,1,,,non-problematic,,very recommended
,,complete,,convenient,convenient,,,priority
usual,,complete,,,,,,not recommended
,,,1,convenient,,,,
,,,1,,convenient,slightly problematic,priority,
,,complete,,convenient,convenient,,not recommended,
,,,1,,,problematic,recommended,
usual,less proper,,,,convenient,problematic,priority,
,,,1,convenient,,,,
,,,,,,non-problematic,,very recommended
,,,,convenient,,non-problematic,priority,priority
usual,less proper,,1,,,,not recommended,not recommended
,less proper,,,,,,recommended,very recommended
,,complete,1,,,slightly problematic,priority,
,less proper,,1,,inconvenient,,,not recommended
,less proper,,,,inconvenient,,,
usual,less proper,,,convenient,,problematic,priority,priority
,less proper,complete,1,,,,not recommended,not recommended
,,,1,less convenient,,,,very recommended
usual,less proper,,1,,convenient,,priority,priority
usual,less proper,,,less convenient,,,,not recommended
,,,,less convenient,convenient,slightly problematic,,very recommended
usual,,complete,1,less convenient,convenient,,,priority
,,complete,1,,convenient,slightly problematic,not recommended,
,,,,,,problematic,,priority
usual,,complete,1,,convenient,,priority,
usual,,complete,,less convenient,convenient,,not recommended,
usual,,complete,1,,,,recommended,
usual,less proper,,1,,,non-problematic,,
usual,,complete,1,,,non-problematic,,
usual,,complete,,,,slightly problematic,recommended,very recommended
,,,,less convenient,inconvenient,,priority,
usual,,,,,inconvenient,,,not recommended
usual,less proper,,1,less convenient,,,,
,,complete,1,less convenient,inconvenient,,priority,priority
,less proper,complete,1,less convenient,,,,not recommended
usual,less proper,,,critical,convenient,,,very recommended
usual,,,1,critical,,,priority,
,less proper,,1,,convenient,,,
usual,less proper,,1,critical,convenient,,recommended,
,less proper,complete,,,convenient,slightly problematic,,priority
,,complete,,,convenient,slightly problematic,,not recommended
usual,,complete,,,convenient,problematic,,
,,,,critical,,,priority,priority
,,complete,,,convenient,,,
,,complete,,,,non-problematic,recommended,
usual,,,,,,non-problematic,,priority
