parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
usual,proper,incomplete,1,convenient,convenient,problematic,,
usual,proper,,1,,convenient,problematic,,not recommended
usual,proper,incomplete,1,convenient,inconvenient,non-problematic,recommended,very recommended
,proper,incomplete,1,convenient,inconvenient,non-problematic,priority,
usual,proper,incomplete,,convenient,inconvenient,,not recommended,not recommended
usual,proper,incomplete,1,convenient,inconvenient,slightly problematic,recommended,very recommended
usual,proper,incomplete,1,,,slightly problematic,priority,priority
usual,proper,incomplete,1,convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,proper,incomplete,1,convenient,inconvenient,problematic,recommended,priority
,proper,incomplete,1,convenient,inconvenient,problematic,priority,priority
usual,proper,incomplete,1,convenient,inconvenient,problematic,not recommended,not recommended
usual,proper,incomplete,1,less convenient,,non-problematic,,very recommended
usual,proper,incomplete,1,less convenient,convenient,non-problematic,priority,priority
usual,proper,incomplete,1,less convenient,convenient,non-problematic,not recommended,not recommended
usual,proper,incomplete,1,less convenient,convenient,slightly problematic,recommended,
usual,proper,incomplete,,less convenient,convenient,slightly problematic,priority,priority
usual,,,1,,convenient,slightly problematic,not recommended,not recommended
usual,proper,incomplete,,less convenient,convenient,problematic,recommended,
,proper,incomplete,1,less convenient,convenient,problematic,priority,priority
usual,proper,incomplete,1,less convenient,convenient,problematic,,not recommended
usual,proper,incomplete,1,,inconvenient,non-problematic,recommended,very recommended
usual,proper,,1,less convenient,inconvenient,non-problematic,priority,priority
usual,proper,,1,less convenient,inconvenient,,not recommended,not recommended
usual,proper,incomplete,,less convenient,inconvenient,slightly problematic,recommended,very recommended
,proper,,1,less convenient,inconvenient,slightly problematic,priority,priority
usual,proper,incomplete,1,less convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,proper,incomplete,1,less convenient,inconvenient,problematic,recommended,priority
usual,proper,,1,less convenient,inconvenient,problematic,priority,priority
usual,proper,incomplete,1,less convenient,,,not recommended,not recommended
usual,proper,incomplete,1,,convenient,non-problematic,recommended,priority
usual,proper,incomplete,1,critical,convenient,non-problematic,priority,priority
usual,proper,incomplete,1,,convenient,,not recommended,not recommended
usual,proper,incomplete,1,critical,convenient,slightly problematic,recommended,priority
usual,proper,incomplete,,critical,convenient,slightly problematic,priority,priority
usual,proper,incomplete,1,critical,convenient,slightly problematic,not recommended,not recommended
usual,,incomplete,1,critical,convenient,problematic,recommended,priority
usual,proper,incomplete,1,critical,convenient,problematic,priority,
usual,proper,incomplete,1,critical,convenient,problematic,,not recommended
usual,proper,incomplete,1,critical,inconvenient,non-problematic,,priority
usual,proper,incomplete,,critical,inconvenient,non-problematic,priority,priority
usual,proper,incomplete,1,critical,inconvenient,,not recommended,not recommended
usual,proper,incomplete,1,critical,inconvenient,,recommended,
usual,proper,incomplete,1,critical,inconvenient,,priority,priority
usual,proper,incomplete,,critical,inconvenient,slightly problematic,not recommended,not recommended
usual,proper,incomplete,1,critical,inconvenient,problematic,recommended,priority
usual,proper,incomplete,1,,inconvenient,problematic,priority,priority
usual,,incomplete,1,critical,inconvenient,problematic,,not recommended
usual,proper,incomplete,2,convenient,convenient,,,very recommended
usual,proper,incomplete,2,,,,priority,priority
usual,,incomplete,2,convenient,,non-problematic,not recommended,not recommended
usual,proper,incomplete,2,convenient,convenient,slightly problematic,recommended,very recommended
,,incomplete,2,convenient,convenient,slightly problematic,,priority
usual,,incomplete,2,convenient,convenient,slightly problematic,not recommended,
usual,proper,incomplete,2,convenient,convenient,,recommended,priority
usual,proper,incomplete,2,convenient,convenient,problematic,priority,priority
usual,proper,incomplete,2,convenient,convenient,problematic,not recommended,not recommended
,proper,incomplete,2,convenient,inconvenient,non-problematic,recommended,priority
usual,proper,incomplete,2,convenient,inconvenient,non-problematic,priority,priority
usual,proper,incomplete,2,convenient,inconvenient,non-problematic,not recommended,not recommended
usual,proper,incomplete,2,,inconvenient,slightly problematic,recommended,priority
usual,proper,incomplete,2,convenient,inconvenient,slightly problematic,priority,priority
usual,proper,incomplete,,convenient,inconvenient,slightly problematic,,not recommended
usual,proper,incomplete,,convenient,inconvenient,problematic,recommended,priority
usual,,incomplete,2,convenient,inconvenient,problematic,priority,priority
usual,proper,incomplete,2,convenient,inconvenient,problematic,not recommended,not recommended
usual,proper,,,less convenient,convenient,non-problematic,recommended,priority
usual,,incomplete,2,less convenient,convenient,,priority,priority
usual,proper,incomplete,2,less convenient,convenient,non-problematic,not recommended,not recommended
,proper,incomplete,2,less convenient,convenient,slightly problematic,recommended,priority
usual,proper,incomplete,2,less convenient,convenient,slightly problematic,priority,priority
usual,proper,incomplete,2,less convenient,convenient,slightly problematic,not recommended,not recommended
usual,proper,incomplete,2,less convenient,convenient,problematic,recommended,priority
usual,proper,incomplete,2,less convenient,convenient,problematic,priority,priority
usual,proper,incomplete,,less convenient,convenient,problematic,not recommended,not recommended
usual,proper,incomplete,2,less convenient,inconvenient,non-problematic,recommended,priority
usual,proper,incomplete,2,less convenient,inconvenient,non-problematic,priority,priority
usual,proper,incomplete,2,less convenient,inconvenient,non-problematic,not recommended,not recommended
usual,proper,incomplete,2,less convenient,inconvenient,,recommended,priority
usual,proper,incomplete,2,less convenient,inconvenient,slightly problematic,priority,priority
usual,proper,incomplete,2,less convenient,inconvenient,slightly problematic,not recommended,not recommended
usual,proper,incomplete,2,less convenient,,problematic,recommended,priority
usual,proper,incomplete,2,less convenient,inconvenient,problematic,,priority
usual,proper,incomplete,2,less convenient,inconvenient,problematic,not recommended,not recommended
usual,proper,incomplete,,critical,convenient,non-problematic,recommended,priority
usual,proper,incomplete,2,critical,convenient,non-problematic,priority,priority
usual,proper,incomplete,2,critical,,non-problematic,not recommended,not recommended
,proper,incomplete,2,critical,convenient,,recommended,priority
usual,proper,incomplete,2,critical,convenient,slightly problematic,priority,
usual,proper,,2,,convenient,slightly problematic,not recommended,not recommended
usual,proper,incomplete,2,,convenient,problematic,recommended,priority
usual,proper,incomplete,2,critical,convenient,,priority,priority
,proper,incomplete,2,critical,convenient,,not recommended,not recommended
usual,,incomplete,2,critical,inconvenient,non-problematic,recommended,priority
usual,proper,incomplete,2,,inconvenient,non-problematic,priority,priority
usual,proper,incomplete,2,,inconvenient,non-problematic,not recommended,not recommended
,proper,incomplete,2,critical,inconvenient,,recommended,priority
usual,proper,incomplete,2,critical,inconvenient,slightly problematic,priority,priority
usual,proper,incomplete,2,critical,inconvenient,slightly problematic,not recommended,not recommended
usual,proper,,2,critical,,problematic,recommended,priority
usual,,incomplete,2,critical,inconvenient,problematic,priority,priority
usual,proper,incomplete,2,critical,inconvenient,problematic,not recommended,not recommended
usual,proper,,3,convenient,convenient,non-problematic,recommended,very recommended
usual,proper,incomplete,3,convenient,convenient,non-problematic,priority,priority
