class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,convex,smooth,white,bruises,,free,close,broad,,enlarging,club,smooth,smooth,,white,partial,white,one,,brown,numerous,meadows
poisonous,convex,smooth,,bruises,pungent,free,close,narrow,brown,enlarging,,smooth,,white,,partial,white,one,pendant,black,,urban
edible,,fibrous,white,bruises,,free,,,pink,tapering,bulbous,,smooth,white,white,partial,,one,pendant,,,
,convex,smooth,,,anise,free,close,broad,white,,,smooth,smooth,white,white,partial,,one,,,scattered,grasses
edible,convex,,,bruises,anise,free,crowded,narrow,pink,,bulbous,smooth,,white,white,partial,,one,,purple,,
edible,convex,,,bruises,almond,free,,broad,,,club,smooth,smooth,white,white,partial,white,,,black,scattered,
edible,,scaly,,bruises,anise,,close,broad,white,enlarging,rooted,,scaly,,,,white,one,,,solitary,
,,smooth,brown,no,none,free,crowded,broad,pink,,,fibrous,smooth,white,white,partial,,one,evanescent,black,scattered,grasses
,flat,,yellow,bruises,almond,free,close,broad,white,enlarging,rooted,smooth,,white,white,,,,pendant,brown,solitary,
poisonous,,smooth,brown,,pungent,,close,narrow,pink,,,smooth,,white,white,,,one,pendant,brown,scattered,grasses
,sunken,fibrous,,,,,close,narrow,,enlarging,equal,smooth,smooth,,white,partial,,,,,several,urban
edible,bell,scaly,yellow,bruises,,free,close,,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,
,,smooth,,,anise,free,close,,brown,enlarging,club,smooth,smooth,,,,white,one,pendant,,scattered,grasses
edible,bell,,white,bruises,,,close,broad,black,,club,smooth,smooth,white,,partial,white,one,pendant,brown,numerous,meadows
edible,flat,fibrous,brown,no,,free,,narrow,black,enlarging,equal,smooth,smooth,,white,,white,one,pendant,,,urban
edible,convex,smooth,white,,almond,free,,broad,,enlarging,,smooth,,white,white,partial,white,one,,black,,meadows
edible,bell,scaly,,,,free,,,gray,enlarging,club,smooth,,white,white,,,one,pendant,,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,,club,smooth,smooth,,white,partial,,one,,,numerous,meadows
edible,,scaly,,,,free,close,broad,white,,rooted,smooth,scaly,,white,partial,white,one,,brown,,grasses
poisonous,,scaly,white,,pungent,,close,narrow,black,enlarging,equal,smooth,,white,white,,white,one,pendant,,,
edible,,smooth,,bruises,almond,free,,broad,,enlarging,club,,smooth,white,,partial,,one,pendant,,numerous,grasses
edible,convex,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,,partial,white,one,,,scattered,meadows
,flat,fibrous,,bruises,anise,free,crowded,narrow,white,tapering,,,smooth,white,,partial,,one,pendant,purple,several,
edible,,fibrous,,no,none,free,close,narrow,,,equal,,,white,white,partial,white,one,,black,several,urban
,flat,,,,none,free,crowded,broad,pink,,,smooth,smooth,white,,,,one,evanescent,black,abundant,grasses
edible,,scaly,yellow,,almond,free,close,broad,gray,enlarging,,,,,white,partial,,one,,brown,,meadows
,bell,smooth,white,,,,close,,black,enlarging,club,smooth,,,white,partial,,,pendant,,scattered,meadows
,,,brown,bruises,pungent,free,close,,,enlarging,,,smooth,white,white,partial,,one,,black,scattered,
edible,,smooth,white,bruises,anise,,close,broad,,enlarging,club,,smooth,,white,,white,one,pendant,black,numerous,meadows
,flat,smooth,brown,bruises,pungent,free,close,,white,enlarging,equal,smooth,,white,white,,white,,pendant,,several,urban
edible,convex,scaly,,,anise,,close,broad,black,enlarging,,smooth,smooth,white,white,,white,one,pendant,,scattered,grasses
,convex,scaly,yellow,bruises,,free,close,broad,black,enlarging,,smooth,smooth,white,white,partial,white,,pendant,brown,numerous,meadows
edible,flat,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,,,scaly,white,white,partial,,one,pendant,brown,scattered,
,convex,scaly,brown,,,free,close,broad,,enlarging,,,scaly,,,partial,white,one,pendant,,,paths
edible,flat,,brown,,almond,free,close,broad,white,enlarging,rooted,,scaly,,white,partial,white,one,,brown,solitary,grasses
edible,convex,scaly,,,almond,free,close,broad,white,enlarging,,,smooth,white,white,partial,,one,,brown,numerous,meadows
edible,,fibrous,brown,no,none,free,crowded,,chocolate,,equal,smooth,smooth,white,white,,white,one,evanescent,,scattered,grasses
edible,convex,smooth,yellow,bruises,,,close,,black,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,,,meadows
,,scaly,,bruises,pungent,free,close,,white,enlarging,equal,smooth,smooth,white,,partial,white,,pendant,,scattered,grasses
,bell,,yellow,,almond,free,close,broad,brown,enlarging,club,smooth,smooth,,white,,white,one,pendant,,,meadows
edible,sunken,fibrous,brown,no,,free,,narrow,,enlarging,,,smooth,,,partial,,,pendant,brown,several,urban
edible,,smooth,yellow,bruises,anise,,close,broad,black,,,,smooth,,,partial,,one,pendant,black,scattered,meadows
edible,,,,bruises,anise,free,close,,brown,enlarging,,smooth,,white,white,,white,one,pendant,black,,meadows
edible,flat,,brown,bruises,,free,,broad,,enlarging,rooted,smooth,scaly,white,white,,,one,,black,scattered,
edible,bell,scaly,yellow,bruises,,free,close,broad,,,club,smooth,smooth,white,white,partial,,,,black,scattered,meadows
edible,bell,scaly,white,,,free,close,broad,gray,enlarging,,,,white,,partial,white,one,,black,scattered,grasses
edible,,scaly,brown,bruises,anise,free,,broad,brown,enlarging,rooted,smooth,scaly,,white,partial,white,one,pendant,,solitary,paths
edible,flat,fibrous,,no,none,,,narrow,,enlarging,,,smooth,white,white,partial,white,one,pendant,brown,,
edible,convex,,,,none,free,,narrow,gray,enlarging,,smooth,smooth,white,,partial,white,one,,black,,urban
edible,bell,scaly,yellow,bruises,anise,,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,,,pendant,black,scattered,grasses
,convex,,,bruises,,free,close,broad,,enlarging,,smooth,smooth,white,,partial,white,,pendant,black,,
edible,,,white,bruises,anise,free,close,,black,enlarging,,smooth,smooth,,,partial,white,one,pendant,,,
,,smooth,white,bruises,,free,close,,gray,enlarging,,smooth,,white,white,partial,,one,pendant,black,scattered,meadows
edible,bell,smooth,yellow,bruises,almond,free,close,broad,gray,,club,smooth,,white,,,,one,pendant,brown,numerous,meadows
edible,convex,smooth,,,almond,free,,,black,enlarging,club,smooth,smooth,white,white,,white,,,black,scattered,meadows
,convex,fibrous,gray,,none,free,,broad,pink,,,,fibrous,,white,partial,white,,,black,scattered,grasses
,flat,smooth,,bruises,almond,,crowded,narrow,,tapering,bulbous,smooth,,white,white,partial,,one,pendant,brown,several,
,convex,,white,,pungent,free,close,narrow,,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,,scattered,grasses
,,,white,,,,crowded,broad,black,tapering,equal,,,,,partial,white,one,evanescent,black,,
edible,bell,,white,bruises,almond,free,close,,white,,club,smooth,smooth,white,white,partial,white,one,pendant,,scattered,grasses
,,smooth,,bruises,anise,free,,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,,,brown,several,woods
edible,,scaly,,bruises,almond,free,close,broad,brown,,,smooth,smooth,white,white,partial,white,one,,,scattered,
,,scaly,white,bruises,anise,free,close,,,enlarging,club,smooth,smooth,white,,,,,pendant,,,grasses
edible,,,brown,bruises,none,free,close,broad,pink,tapering,,smooth,smooth,,pink,,white,one,pendant,brown,,woods
edible,bell,scaly,white,bruises,,free,close,broad,,,club,smooth,smooth,white,white,partial,,one,,brown,scattered,meadows
edible,convex,smooth,,bruises,,free,,,gray,enlarging,club,,smooth,,white,partial,white,one,pendant,brown,numerous,meadows
edible,,scaly,brown,bruises,,,close,broad,,enlarging,rooted,smooth,,,white,,,one,pendant,,,
,convex,fibrous,white,no,none,,crowded,broad,brown,,equal,smooth,smooth,,white,partial,white,one,,,scattered,grasses
,convex,smooth,,bruises,anise,free,close,broad,,enlarging,,smooth,,white,white,partial,,one,pendant,black,,grasses
poisonous,,scaly,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,,smooth,white,,,white,one,pendant,brown,,grasses
edible,convex,,yellow,,anise,free,close,,brown,enlarging,club,smooth,smooth,white,white,partial,,one,pendant,,scattered,grasses
edible,convex,,white,,almond,,,narrow,pink,tapering,bulbous,,,white,,partial,white,one,pendant,brown,several,
,bell,smooth,yellow,bruises,,free,close,,gray,,club,smooth,smooth,white,white,partial,white,one,pendant,,numerous,
,convex,scaly,,bruises,pungent,free,,narrow,black,enlarging,,,smooth,white,,,white,,pendant,,,urban
edible,convex,smooth,yellow,bruises,,free,crowded,narrow,,tapering,bulbous,smooth,,,white,,white,one,,brown,several,woods
,,scaly,,bruises,,free,close,broad,,enlarging,,smooth,,white,white,,white,,pendant,black,numerous,meadows
,convex,,white,bruises,anise,,crowded,narrow,brown,,,,smooth,,white,,white,one,pendant,brown,,
,flat,smooth,white,bruises,anise,free,crowded,,white,tapering,bulbous,smooth,smooth,,white,partial,,one,pendant,brown,,woods
edible,convex,scaly,yellow,bruises,anise,free,close,,black,enlarging,club,,smooth,,,partial,white,one,,brown,,meadows
edible,flat,fibrous,,bruises,,free,crowded,,white,tapering,,,,white,white,,,one,pendant,purple,several,
edible,convex,,white,bruises,almond,,close,broad,white,enlarging,,,smooth,,white,partial,white,one,pendant,,scattered,grasses
edible,,scaly,,,,free,,,,,club,,,white,white,partial,white,,pendant,,scattered,meadows
,convex,scaly,brown,bruises,anise,,,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,,brown,scattered,paths
edible,bell,,white,bruises,anise,,close,broad,black,enlarging,club,smooth,smooth,white,,partial,white,one,pendant,,,grasses
,convex,smooth,yellow,,,free,close,broad,brown,enlarging,club,smooth,smooth,,,partial,white,,,brown,,meadows
poisonous,convex,scaly,brown,bruises,pungent,free,close,,,,,smooth,smooth,white,white,partial,white,one,,,several,urban
,,smooth,,bruises,anise,free,close,broad,white,enlarging,club,,smooth,white,white,partial,white,,pendant,black,numerous,grasses
,bell,,white,bruises,,free,,,gray,enlarging,club,smooth,smooth,white,,,white,one,pendant,black,numerous,
,convex,scaly,brown,,pungent,,,narrow,,enlarging,,smooth,smooth,white,white,,white,one,,black,,urban
edible,,smooth,white,bruises,anise,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,
edible,bell,,,bruises,anise,free,,,white,enlarging,,smooth,smooth,,,,white,one,pendant,brown,numerous,meadows
edible,,scaly,yellow,bruises,almond,,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,,,scattered,grasses
edible,convex,,white,bruises,anise,free,close,,gray,,club,smooth,smooth,white,white,partial,,one,pendant,brown,numerous,
,convex,fibrous,brown,bruises,,free,,broad,,tapering,,smooth,smooth,pink,white,partial,,one,pendant,,,woods
edible,convex,scaly,,,almond,,close,broad,,enlarging,,smooth,,white,white,partial,white,,pendant,black,solitary,
edible,,smooth,,bruises,,free,close,,brown,,club,smooth,smooth,white,,partial,,one,pendant,brown,,grasses
edible,,fibrous,gray,no,none,free,,narrow,,enlarging,equal,smooth,smooth,,white,partial,,one,pendant,brown,,urban
,,,,,anise,free,,,brown,enlarging,,,,,,partial,,one,,black,solitary,grasses
edible,convex,smooth,white,bruises,almond,free,close,broad,,,club,,smooth,,white,partial,white,one,pendant,brown,scattered,
edible,bell,scaly,white,bruises,,,close,broad,brown,,club,smooth,smooth,,,,,,,black,numerous,grasses
,convex,smooth,,bruises,,free,close,broad,gray,enlarging,club,smooth,,,white,partial,white,,pendant,,scattered,meadows
edible,,fibrous,yellow,bruises,almond,free,crowded,narrow,,tapering,bulbous,,,white,,partial,,one,pendant,brown,several,woods
edible,,,,bruises,,,close,broad,gray,,,smooth,,white,white,partial,,one,pendant,brown,scattered,
,convex,fibrous,brown,no,none,free,crowded,,brown,,equal,smooth,fibrous,,white,,white,,evanescent,brown,abundant,grasses
,,fibrous,yellow,,anise,free,,,,tapering,bulbous,smooth,smooth,,white,partial,,one,pendant,brown,several,
,convex,,yellow,bruises,almond,free,close,broad,brown,,,smooth,,,,partial,white,,pendant,brown,,meadows
edible,flat,smooth,,no,,free,crowded,broad,,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,,scattered,grasses
,convex,fibrous,brown,no,,,close,,,enlarging,equal,smooth,smooth,,,partial,white,,pendant,,solitary,
,,smooth,gray,no,none,free,,broad,chocolate,tapering,,fibrous,,white,,partial,white,one,evanescent,brown,abundant,grasses
edible,flat,,brown,bruises,almond,free,close,,,,rooted,smooth,scaly,white,,partial,white,one,pendant,brown,scattered,paths
,,scaly,white,bruises,almond,free,,broad,black,,club,smooth,smooth,white,white,partial,white,one,,brown,,
edible,,smooth,,bruises,,,,broad,black,,club,smooth,smooth,white,white,,white,one,pendant,,,meadows
edible,convex,scaly,,bruises,anise,free,,broad,white,,rooted,smooth,,white,white,partial,white,one,,black,scattered,paths
edible,,fibrous,gray,,none,free,close,,gray,,,smooth,,,,,,one,,,,urban
edible,flat,scaly,brown,bruises,,free,close,broad,,enlarging,,,scaly,white,white,partial,,,,brown,,
poisonous,,scaly,brown,bruises,pungent,free,,narrow,black,,,smooth,smooth,white,white,,white,one,,black,scattered,urban
,convex,scaly,yellow,bruises,,free,close,,pink,enlarging,rooted,,scaly,white,white,partial,white,,pendant,brown,solitary,
edible,convex,scaly,,,almond,,close,,white,enlarging,club,smooth,smooth,,,partial,white,one,pendant,brown,scattered,
edible,convex,fibrous,brown,no,none,free,,,chocolate,tapering,equal,,,white,white,partial,white,,evanescent,brown,,grasses
,,,,no,none,free,crowded,,,tapering,equal,,fibrous,white,white,partial,,one,,black,,grasses
,flat,smooth,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,,white,one,evanescent,black,,grasses
edible,flat,,brown,bruises,,free,,broad,,,rooted,,,white,white,partial,white,one,pendant,,,paths
edible,convex,smooth,yellow,,,free,close,broad,,enlarging,club,,smooth,white,white,partial,,one,,black,numerous,grasses
edible,flat,fibrous,brown,no,none,free,close,narrow,pink,,,,smooth,white,white,partial,white,one,,,several,urban
edible,,scaly,,,,,close,,white,enlarging,,,scaly,,white,partial,,one,,brown,scattered,
,convex,fibrous,,bruises,almond,free,,narrow,pink,,bulbous,smooth,smooth,,white,partial,white,one,pendant,purple,,woods
edible,,scaly,yellow,,,,,broad,,enlarging,club,,smooth,white,white,,,one,pendant,brown,numerous,
edible,,,gray,,none,free,,broad,brown,tapering,,smooth,smooth,white,,partial,,one,,black,scattered,
,convex,scaly,yellow,bruises,,free,close,broad,white,enlarging,rooted,,scaly,white,,partial,white,one,pendant,brown,,grasses
edible,flat,scaly,,bruises,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,,white,,pendant,black,solitary,grasses
,convex,smooth,yellow,,almond,free,close,broad,white,enlarging,club,smooth,,white,white,,,one,,black,,meadows
,,fibrous,brown,,none,free,close,narrow,brown,enlarging,equal,,smooth,white,white,partial,white,one,pendant,brown,solitary,urban
edible,,smooth,white,bruises,,free,close,broad,black,enlarging,,,smooth,white,,,,one,,black,scattered,
edible,,smooth,,bruises,anise,,,broad,,enlarging,club,smooth,smooth,white,white,partial,,,pendant,black,numerous,
edible,,,brown,,none,free,close,narrow,,,equal,smooth,smooth,,white,partial,white,one,,,solitary,urban
,bell,,,bruises,,free,close,,,enlarging,,smooth,smooth,white,white,,,,pendant,brown,,
edible,convex,scaly,yellow,bruises,anise,free,close,broad,,,club,smooth,smooth,,white,partial,,one,pendant,brown,numerous,grasses
edible,bell,scaly,yellow,bruises,,free,close,broad,black,,club,,,white,,partial,white,one,pendant,,,grasses
poisonous,convex,scaly,,bruises,pungent,,,,,enlarging,,,,white,white,,white,,pendant,,scattered,urban
edible,,smooth,white,,none,,,,black,tapering,equal,,smooth,,white,partial,,one,evanescent,brown,scattered,grasses
edible,convex,,white,bruises,,,close,broad,white,,club,,smooth,white,,partial,white,one,pendant,black,scattered,
,,smooth,white,bruises,almond,free,close,broad,gray,enlarging,,smooth,,,white,partial,white,one,pendant,,numerous,grasses
edible,convex,fibrous,,bruises,none,free,,broad,brown,,bulbous,,smooth,gray,white,partial,,one,pendant,,solitary,woods
,,,brown,bruises,pungent,free,close,narrow,,enlarging,equal,smooth,smooth,white,white,,white,,pendant,,,urban
edible,,scaly,brown,,anise,free,close,broad,white,enlarging,,,scaly,white,white,,,one,pendant,,solitary,paths
edible,convex,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,,,white,white,partial,white,one,evanescent,,abundant,grasses
,bell,scaly,,,anise,free,,,brown,enlarging,club,,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,,smooth,,bruises,,free,close,broad,white,enlarging,club,smooth,,white,white,,white,one,pendant,brown,numerous,
,bell,,,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,,white,partial,white,one,pendant,,,meadows
edible,,smooth,,bruises,,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,,one,,,,
,bell,,white,,almond,free,close,broad,brown,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,,numerous,grasses
