class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,bell,scaly,yellow,,anise,,close,broad,,,,smooth,smooth,white,white,partial,,,pendant,black,scattered,
,,,,bruises,,free,,broad,,,,smooth,smooth,,,partial,,,pendant,black,,
edible,,,white,bruises,,free,close,,black,,,smooth,,,,,white,one,pendant,,,
,,smooth,white,bruises,,free,,,gray,enlarging,,,,white,,partial,,,,black,,meadows
edible,bell,smooth,yellow,bruises,almond,,,,,,club,,,white,,,,,,brown,numerous,
,,smooth,,,almond,,,,black,enlarging,club,,smooth,white,white,,white,,,black,,meadows
,convex,fibrous,gray,,,free,,broad,pink,,,,fibrous,,,,white,,,black,scattered,grasses
,,smooth,,bruises,almond,,crowded,narrow,,tapering,,,,white,white,partial,,one,,brown,,
,convex,,white,,,,close,narrow,,,,smooth,,white,white,,,one,pendant,,,
,,,white,,,,crowded,broad,,,equal,,,,,,white,one,,black,,
edible,bell,,,bruises,almond,free,,,,,club,,,white,,,white,one,pendant,,scattered,grasses
,,smooth,,bruises,,,,narrow,,tapering,bulbous,smooth,smooth,white,,partial,white,,,brown,,woods
,,scaly,,,almond,,close,broad,brown,,,smooth,smooth,white,white,,,,,,scattered,
,,scaly,white,bruises,anise,,close,,,enlarging,club,,,white,,,,,pendant,,,grasses
edible,,,,bruises,none,free,close,broad,pink,,,smooth,,,pink,,white,one,,brown,,
edible,bell,scaly,,bruises,,free,,broad,,,,smooth,smooth,white,,,,one,,brown,scattered,meadows
edible,convex,smooth,,bruises,,,,,,,club,,smooth,,white,partial,white,one,,brown,,
edible,,scaly,brown,,,,close,broad,,,rooted,smooth,,,white,,,one,pendant,,,
,convex,,white,no,,,crowded,broad,brown,,equal,smooth,smooth,,white,partial,,,,,,grasses
,,smooth,,,anise,free,close,broad,,enlarging,,smooth,,white,white,partial,,,pendant,black,,grasses
poisonous,,scaly,white,,,free,close,,brown,enlarging,equal,,smooth,,,,,one,,brown,,
edible,convex,,yellow,,,free,close,,brown,enlarging,,smooth,smooth,white,,partial,,one,pendant,,scattered,grasses
edible,,,white,,almond,,,,,tapering,,,,white,,partial,white,one,pendant,brown,several,
,,smooth,yellow,bruises,,free,,,,,club,,,white,white,partial,,one,pendant,,numerous,
,convex,scaly,,bruises,pungent,free,,narrow,,enlarging,,,smooth,,,,white,,pendant,,,
,,,yellow,bruises,,,crowded,,,tapering,bulbous,smooth,,,white,,white,one,,brown,several,woods
,,,,bruises,,,,broad,,,,smooth,,white,white,,white,,pendant,black,,
,convex,,white,,anise,,crowded,,brown,,,,smooth,,white,,white,one,pendant,,,
,flat,smooth,white,,anise,,crowded,,,,bulbous,smooth,,,,partial,,one,pendant,brown,,woods
edible,,scaly,yellow,,,,close,,black,enlarging,club,,smooth,,,partial,,one,,,,meadows
edible,flat,,,bruises,,,crowded,,white,tapering,,,,white,white,,,one,pendant,,,
edible,convex,,white,,,,close,,white,,,,smooth,,white,,,,,,,grasses
edible,,,,,,free,,,,,club,,,white,,partial,white,,pendant,,scattered,
,convex,scaly,brown,bruises,,,,,,enlarging,,,,white,white,partial,,one,,brown,scattered,
,bell,,white,,,,,,,enlarging,,smooth,smooth,white,,,,one,pendant,,,grasses
,convex,smooth,yellow,,,free,close,,,enlarging,club,smooth,smooth,,,partial,white,,,brown,,
poisonous,convex,scaly,,bruises,pungent,free,close,,,,,smooth,smooth,white,white,,,,,,several,urban
,,smooth,,bruises,anise,free,,broad,,enlarging,,,smooth,white,white,partial,white,,pendant,black,numerous,grasses
,bell,,,bruises,,free,,,gray,enlarging,club,smooth,smooth,,,,white,one,,black,numerous,
,convex,scaly,brown,,pungent,,,narrow,,enlarging,,smooth,smooth,,white,,white,,,,,urban
,,,,bruises,anise,,close,broad,,enlarging,club,smooth,smooth,,white,partial,,one,,black,scattered,
,bell,,,,,,,,white,enlarging,,,smooth,,,,white,one,pendant,brown,numerous,
edible,,scaly,yellow,bruises,,,close,broad,brown,,club,smooth,smooth,white,white,partial,white,one,,,scattered,grasses
edible,,,white,bruises,,,close,,gray,,club,smooth,smooth,,white,,,one,pendant,brown,,
,convex,fibrous,brown,bruises,,,,,,tapering,,smooth,,pink,white,partial,,one,pendant,,,
edible,convex,scaly,,,almond,,close,broad,,enlarging,,smooth,,white,,,white,,pendant,,solitary,
edible,,,,bruises,,free,close,,brown,,,smooth,smooth,white,,,,one,pendant,brown,,
,,,gray,no,none,,,narrow,,enlarging,,,smooth,,white,partial,,,pendant,brown,,urban
,,,,,anise,,,,brown,enlarging,,,,,,,,one,,black,solitary,grasses
,,,white,,almond,free,,broad,,,,,smooth,,,partial,white,,pendant,brown,,
,bell,scaly,white,,,,,broad,brown,,,,,,,,,,,black,,grasses
,,,,bruises,,free,close,broad,gray,enlarging,,smooth,,,,partial,white,,pendant,,,
,,fibrous,yellow,,,free,crowded,,,tapering,bulbous,,,white,,partial,,one,,,several,
edible,,,,bruises,,,,broad,gray,,,smooth,,white,white,partial,,one,pendant,brown,,
,convex,fibrous,,,,free,crowded,,,,equal,smooth,fibrous,,white,,white,,evanescent,brown,abundant,grasses
,,fibrous,,,,free,,,,,bulbous,smooth,smooth,,white,partial,,one,pendant,brown,several,
,convex,,,bruises,almond,,close,broad,brown,,,,,,,,white,,pendant,brown,,meadows
edible,,smooth,,no,,free,,broad,,tapering,equal,,fibrous,,white,,white,one,,,,grasses
,convex,fibrous,,no,,,close,,,enlarging,,smooth,smooth,,,partial,,,pendant,,solitary,
,,smooth,gray,no,,,,,chocolate,tapering,,fibrous,,white,,,,,evanescent,,,grasses
edible,flat,,brown,bruises,,,,,,,rooted,smooth,scaly,white,,partial,white,,pendant,brown,scattered,paths
,,,white,bruises,almond,,,broad,black,,,smooth,smooth,,,partial,white,,,brown,,
edible,,smooth,,bruises,,,,broad,black,,club,smooth,smooth,,white,,,one,pendant,,,meadows
edible,,scaly,,,anise,,,broad,white,,rooted,smooth,,white,,,white,one,,,,
,,fibrous,,,none,free,,,gray,,,smooth,,,,,,one,,,,urban
edible,,scaly,,,,,,broad,,enlarging,,,,white,,partial,,,,,,
poisonous,,scaly,,bruises,pungent,,,narrow,black,,,smooth,,white,,,white,one,,,scattered,urban
,convex,scaly,yellow,bruises,,free,close,,,,rooted,,scaly,white,white,partial,white,,pendant,,solitary,
edible,convex,scaly,,,almond,,close,,white,,club,smooth,,,,partial,white,one,pendant,,,
,convex,fibrous,,no,none,,,,chocolate,tapering,equal,,,white,white,partial,white,,evanescent,brown,,grasses
,,,,,,free,,,,tapering,,,fibrous,white,white,,,one,,,,grasses
,flat,smooth,,no,none,free,,broad,,tapering,,,smooth,white,white,,,one,evanescent,black,,
edible,flat,,brown,bruises,,,,broad,,,rooted,,,,white,partial,,one,pendant,,,
,convex,smooth,,,,free,,broad,,enlarging,club,,,white,,partial,,one,,black,numerous,grasses
edible,flat,,brown,no,,free,close,narrow,,,,,smooth,,,partial,,,,,several,urban
edible,,scaly,,,,,,,white,,,,scaly,,white,partial,,,,brown,,
,convex,,,bruises,almond,free,,narrow,pink,,bulbous,,smooth,,white,,white,,pendant,purple,,woods
edible,,,yellow,,,,,,,enlarging,club,,smooth,white,white,,,one,pendant,brown,numerous,
edible,,,gray,,,free,,broad,brown,tapering,,,,,,partial,,one,,black,scattered,
,convex,scaly,yellow,,,free,close,,white,,,,,white,,,white,one,pendant,brown,,grasses
edible,flat,,,bruises,,free,close,broad,brown,enlarging,,smooth,scaly,,,,white,,pendant,,,grasses
,convex,smooth,yellow,,almond,free,close,,white,enlarging,club,,,,,,,one,,black,,
,,fibrous,brown,,,,close,narrow,brown,enlarging,equal,,,white,white,partial,white,,pendant,brown,,urban
edible,,,,bruises,,free,close,,black,enlarging,,,smooth,white,,,,one,,black,scattered,
edible,,smooth,,bruises,anise,,,,,enlarging,club,,smooth,white,white,,,,pendant,,,
edible,,,,,none,,,narrow,,,equal,,,,,partial,white,one,,,solitary,urban
,,,,,,free,close,,,enlarging,,smooth,,white,,,,,,brown,,
edible,convex,scaly,yellow,,anise,free,close,,,,club,smooth,smooth,,white,partial,,one,,brown,numerous,grasses
edible,bell,,,bruises,,,close,broad,,,,,,white,,,,one,,,,grasses
poisonous,,,,bruises,pungent,,,,,enlarging,,,,white,white,,,,,,scattered,urban
edible,,smooth,white,,,,,,black,,equal,,smooth,,white,,,one,,brown,scattered,
,convex,,white,bruises,,,close,,,,club,,,white,,,white,one,pendant,,scattered,
,,,white,,almond,free,close,,gray,,,smooth,,,white,,white,,,,,
edible,convex,fibrous,,bruises,none,free,,broad,brown,,bulbous,,smooth,gray,white,,,one,,,solitary,
,,,brown,bruises,pungent,free,close,narrow,,enlarging,,smooth,smooth,,white,,white,,pendant,,,
,,scaly,,,,free,close,broad,white,,,,scaly,white,,,,,pendant,,solitary,
edible,convex,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,,,,white,partial,,one,evanescent,,abundant,grasses
,bell,scaly,,,anise,,,,brown,enlarging,club,,smooth,,,,,one,pendant,,numerous,meadows
edible,,smooth,,bruises,,free,,,white,enlarging,club,smooth,,white,,,white,one,pendant,brown,numerous,
,bell,,,,almond,,close,broad,,enlarging,club,smooth,smooth,,white,,white,one,pendant,,,
,,smooth,,bruises,,free,close,broad,gray,,club,,,white,,partial,,,,,,
,bell,,white,,almond,,,broad,,enlarging,,smooth,,,white,,white,,pendant,,numerous,grasses
,,,gray,,,,,narrow,black,enlarging,equal,smooth,,,white,partial,white,,,,several,urban
edible,,scaly,,,almond,,,broad,white,,rooted,,scaly,white,white,partial,,,,,scattered,
,,fibrous,,no,,,,broad,chocolate,tapering,,,fibrous,,white,partial,,one,,,,grasses
,convex,smooth,white,bruises,,,,broad,black,enlarging,club,smooth,,white,white,,white,,pendant,brown,numerous,
edible,convex,,yellow,bruises,anise,,,broad,,,club,smooth,smooth,,,,,one,pendant,,,
,,fibrous,gray,no,,free,close,narrow,,enlarging,equal,smooth,,,,,white,,,,,
poisonous,convex,,,,,free,close,narrow,pink,,equal,smooth,smooth,,white,partial,white,,pendant,brown,scattered,urban
edible,,scaly,,bruises,,free,close,broad,white,enlarging,club,,,,,partial,white,one,,,numerous,grasses
,bell,scaly,,bruises,,free,,,brown,,club,,,,,partial,,one,pendant,black,,meadows
,,,,,pungent,,,narrow,,,,smooth,,,white,partial,white,one,,,,
,,smooth,yellow,,anise,,,broad,,,,smooth,smooth,,white,partial,white,one,,,scattered,meadows
edible,convex,smooth,white,bruises,anise,free,,,,enlarging,club,smooth,,,white,,,,,brown,,meadows
,convex,,yellow,bruises,,free,close,,,enlarging,club,,,white,white,partial,,one,,,scattered,meadows
,,scaly,yellow,bruises,anise,,close,broad,brown,enlarging,club,,,white,,,white,one,,brown,numerous,grasses
edible,,,,bruises,almond,free,close,broad,gray,,,smooth,,,white,,white,,,,scattered,
edible,convex,smooth,,,almond,free,close,,gray,,,,,,,partial,,one,,,,
edible,,scaly,,bruises,anise,,,,white,,rooted,smooth,scaly,white,white,,white,one,,brown,,paths
edible,,smooth,,,,free,,,white,,,,,,,partial,white,,,,scattered,
,convex,,,no,none,,crowded,,brown,,equal,fibrous,fibrous,white,white,,,one,evanescent,,scattered,grasses
edible,convex,,,,,free,close,broad,brown,,,,,white,,,,one,,,,paths
,convex,scaly,yellow,bruises,,,,broad,,,rooted,smooth,,white,white,,,one,pendant,,,grasses
poisonous,convex,,,bruises,,free,close,,black,,equal,,,white,white,,white,,,,,
,,,,bruises,,free,close,broad,white,enlarging,,smooth,smooth,white,white,,white,one,,,numerous,grasses
,convex,,,,,,,narrow,pink,,,,smooth,,,partial,white,,,,several,woods
,convex,,,,,,,,,enlarging,,,smooth,white,white,,,one,pendant,,scattered,
edible,convex,scaly,yellow,bruises,,,,,black,,,smooth,smooth,,,,white,,pendant,,,grasses
,,,,no,,,,broad,chocolate,tapering,equal,,,,,,white,one,evanescent,,abundant,grasses
edible,,,,,anise,,,broad,brown,,club,,,,white,partial,,one,,black,,
edible,bell,,,,,free,close,,,enlarging,,smooth,,white,white,partial,white,,pendant,brown,,
,,,brown,,pungent,,,,,,,,smooth,white,,partial,white,,pendant,brown,,
,,scaly,,bruises,anise,free,close,,,enlarging,,,scaly,white,,partial,white,,,black,,
,convex,,,,anise,,close,broad,,enlarging,club,smooth,,white,white,partial,,one,,,,meadows
,convex,smooth,,bruises,,,crowded,narrow,brown,tapering,,,smooth,,,partial,,,pendant,brown,several,woods
,flat,scaly,,,almond,free,close,broad,brown,enlarging,rooted,,scaly,,white,partial,white,one,,,,paths
edible,bell,,,bruises,,free,close,broad,,enlarging,,smooth,,,white,,white,one,pendant,brown,,meadows
,,smooth,,no,none,free,crowded,,pink,tapering,,,fibrous,,,partial,white,one,evanescent,black,,
,flat,,,no,,,close,,,,equal,smooth,,white,,partial,,one,pendant,brown,,
edible,,scaly,white,bruises,,free,close,broad,,,,,smooth,white,,partial,,,,,scattered,
edible,,scaly,,,,,,broad,brown,enlarging,rooted,,,white,white,partial,white,,,,,
,bell,smooth,yellow,bruises,,,close,,,,,smooth,,white,white,,,,,brown,scattered,grasses
,bell,smooth,,bruises,,free,close,,white,,,smooth,smooth,,,,,one,pendant,black,,grasses
,flat,smooth,white,,,,crowded,,,,bulbous,,smooth,white,white,,,,,,several,
edible,,smooth,white,bruises,almond,free,close,,white,,,,,,,,white,,pendant,,numerous,meadows
edible,convex,,yellow,bruises,almond,free,,narrow,,tapering,,smooth,,,white,partial,white,,,purple,several,woods
,convex,,white,,,free,close,,,,club,,,white,white,partial,white,one,pendant,brown,numerous,
edible,,,,,anise,free,close,broad,,,club,smooth,,white,,,,,pendant,brown,,meadows
edible,,,brown,bruises,almond,,close,,,enlarging,,,,,white,,,,,brown,,paths
,,scaly,white,,anise,,close,broad,brown,enlarging,,smooth,,,,,white,one,pendant,,,meadows
,convex,scaly,white,bruises,anise,,close,,,,club,,,,white,partial,white,one,,,scattered,
,,,,bruises,,free,,,,enlarging,,smooth,scaly,white,,,,one,,black,solitary,
,convex,,,bruises,,free,close,broad,,,club,,,,,,white,,,black,numerous,
,convex,smooth,yellow,bruises,,free,,broad,white,enlarging,,,smooth,white,white,,,one,,black,,meadows
edible,convex,,brown,,anise,,,,,enlarging,,smooth,scaly,,white,,,,pendant,,scattered,grasses
edible,,smooth,white,bruises,anise,free,,,,,,,,white,,partial,,one,pendant,,,
,flat,scaly,,,,,close,,brown,,,smooth,,white,white,,,one,pendant,black,,grasses
,bell,smooth,,bruises,,free,,broad,,enlarging,club,,,white,,partial,,one,,,,
,,fibrous,brown,bruises,,free,,broad,,,,smooth,,gray,,partial,white,,,brown,solitary,
edible,convex,,white,,,free,,,black,enlarging,club,smooth,smooth,,,partial,,one,pendant,,scattered,meadows
,bell,,,bruises,anise,free,close,broad,,enlarging,club,,,white,white,partial,white,one,pendant,black,,grasses
edible,bell,smooth,,,,,,broad,,,club,smooth,,white,white,,,one,pendant,black,,
edible,,,yellow,,anise,free,,narrow,,tapering,,,smooth,,white,,,one,,,several,woods
edible,bell,,white,,anise,,close,broad,gray,enlarging,club,smooth,,,,,white,one,pendant,brown,numerous,
,,,gray,no,none,free,crowded,,chocolate,,,,,,,partial,white,,,black,,grasses
edible,,,,,,free,,broad,black,,,,,white,,partial,,,pendant,brown,,
edible,,,yellow,,anise,free,close,broad,white,enlarging,club,,,white,white,,white,,pendant,black,scattered,
edible,,,,bruises,,,close,broad,brown,enlarging,,smooth,scaly,,,,,one,pendant,black,solitary,
edible,,scaly,,bruises,,,,broad,white,,rooted,smooth,scaly,white,,,white,one,pendant,brown,,paths
,convex,,white,bruises,,,close,broad,,enlarging,club,,,white,white,partial,white,,,,,meadows
edible,,,yellow,bruises,anise,free,close,broad,,,,smooth,scaly,white,,,,,pendant,brown,scattered,grasses
edible,bell,,white,bruises,almond,,,,gray,,club,smooth,,white,white,,white,,,black,scattered,grasses
edible,convex,scaly,yellow,bruises,,free,,broad,,enlarging,,,smooth,,white,,,,pendant,,numerous,
,,,brown,no,none,,,,black,,equal,,,,,partial,,one,,black,,urban
edible,flat,,brown,,,,,broad,,enlarging,rooted,smooth,scaly,,white,,white,one,pendant,,,
,,smooth,,bruises,almond,free,,,,,club,,smooth,white,white,,,one,,,,
edible,,smooth,,bruises,anise,free,,,,enlarging,club,smooth,,white,,partial,,one,,,numerous,
edible,bell,scaly,,,anise,,close,,,,,,smooth,white,,partial,white,one,pendant,black,,
,flat,,yellow,,almond,,,,,,rooted,,,white,,partial,white,,,,scattered,paths
edible,convex,,yellow,bruises,anise,free,close,,,,,smooth,,white,white,,white,one,pendant,,,
,convex,scaly,white,bruises,almond,,close,,white,,,smooth,smooth,white,white,,white,,pendant,black,,meadows
edible,,fibrous,white,bruises,,,crowded,,brown,,bulbous,smooth,,,white,partial,,one,,,several,
edible,,,,no,none,free,,,black,,equal,,smooth,,white,,,,,,solitary,urban
edible,flat,smooth,,,,free,,,brown,,bulbous,smooth,,,,partial,,one,pendant,,,woods
,flat,,gray,no,none,,,narrow,,,equal,,,,white,partial,,,,black,,urban
,convex,,brown,,,free,close,,pink,enlarging,equal,,smooth,,,partial,,,pendant,brown,,
edible,,scaly,white,,almond,free,,broad,white,enlarging,club,,,,,,white,one,pendant,brown,numerous,
edible,,smooth,white,,almond,free,,narrow,,,bulbous,smooth,smooth,white,,partial,white,one,,brown,several,woods
edible,,scaly,yellow,,anise,,,broad,,,club,,,,,partial,white,one,pendant,,scattered,meadows
edible,bell,scaly,yellow,,almond,,,,,,,smooth,smooth,white,,partial,white,,pendant,black,,meadows
edible,,,,,anise,free,,broad,,,,smooth,,,,partial,white,,,black,scattered,
edible,flat,,white,bruises,anise,,,,,tapering,bulbous,smooth,smooth,,white,partial,,one,,purple,several,
edible,flat,,,,none,free,close,narrow,gray,,equal,,,white,,partial,white,,,black,solitary,
,flat,smooth,,,almond,free,crowded,narrow,white,,bulbous,,smooth,,,partial,white,,pendant,,,woods
,flat,,yellow,bruises,,,close,broad,,enlarging,,,,,white,partial,white,one,pendant,black,solitary,grasses
edible,,scaly,white,bruises,anise,free,close,,white,,club,smooth,,,white,,,one,,,scattered,
,sunken,fibrous,brown,no,none,,,,,enlarging,equal,,smooth,,,partial,,,,,solitary,urban
,,scaly,brown,,,free,close,,brown,,rooted,smooth,scaly,,,,white,,,,scattered,
,,scaly,brown,bruises,almond,free,,broad,,,rooted,,,,white,,white,one,pendant,,scattered,
,,fibrous,,,,,crowded,narrow,brown,,,smooth,,white,,partial,,,pendant,purple,,woods
poisonous,,,,,pungent,,,,pink,,,,smooth,,white,,,one,,brown,scattered,grasses
poisonous,,,brown,bruises,pungent,,,narrow,,,,smooth,,white,,partial,white,,pendant,,,urban
,,,,bruises,,free,close,,,enlarging,,,,white,white,,,one,pendant,brown,scattered,
edible,,,yellow,,almond,,close,broad,,enlarging,,smooth,,white,,,,,pendant,black,scattered,
,,smooth,yellow,,,,close,broad,black,,club,smooth,,white,,,white,,pendant,brown,,meadows
edible,,,,,,,,broad,,tapering,equal,fibrous,,white,white,partial,,,evanescent,,,
edible,flat,,brown,bruises,,free,close,broad,,enlarging,,,,white,white,,,one,,brown,,
edible,,,,bruises,almond,,,broad,,enlarging,,,smooth,,white,,,one,,brown,,grasses
edible,,smooth,yellow,,anise,free,,,,,club,,smooth,,,partial,white,one,,,,meadows
,convex,smooth,,bruises,almond,free,,,,,club,smooth,,white,white,,,one,pendant,brown,,
,bell,scaly,,bruises,almond,free,close,,gray,,,smooth,smooth,white,white,partial,white,,pendant,,,
edible,convex,smooth,white,,anise,free,close,broad,gray,enlarging,club,,smooth,,,partial,,one,,,,
edible,,,,,almond,,close,broad,white,enlarging,,,smooth,white,white,partial,,,pendant,black,,meadows
,,scaly,yellow,bruises,,,close,,white,enlarging,club,,smooth,,,,,one,,,scattered,
poisonous,,,brown,,pungent,,,,,,equal,,,,white,partial,white,one,,,several,grasses
,,smooth,gray,,none,,,,,,equal,,smooth,,,partial,white,one,evanescent,,,grasses
edible,flat,smooth,brown,,none,free,crowded,,,,,fibrous,,,,partial,white,,,,abundant,
edible,,,white,,almond,,crowded,narrow,brown,,,,smooth,white,,,,,,,several,woods
edible,,fibrous,gray,,none,,,,,enlarging,,,,white,,partial,white,,,brown,,
