class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,convex,scaly,white,,anise,free,close,broad,,enlarging,club,,smooth,white,,partial,white,one,pendant,,,meadows
edible,bell,,white,bruises,anise,free,,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,
edible,convex,smooth,white,bruises,almond,free,close,broad,gray,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,brown,,grasses
edible,,smooth,yellow,,almond,free,,broad,gray,enlarging,club,smooth,smooth,,white,partial,,one,pendant,brown,scattered,grasses
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,,enlarging,equal,,smooth,white,white,partial,white,one,,black,several,urban
edible,bell,smooth,,,almond,free,close,broad,,enlarging,club,smooth,smooth,white,,partial,white,one,pendant,,,grasses
edible,,,,no,,free,close,narrow,,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,black,solitary,urban
poisonous,convex,scaly,white,bruises,,free,close,narrow,black,enlarging,,smooth,,,white,partial,white,one,,black,scattered,urban
edible,convex,scaly,,bruises,anise,,,broad,brown,,rooted,smooth,scaly,white,white,partial,white,one,pendant,,solitary,paths
edible,flat,fibrous,brown,no,none,free,close,narrow,black,,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban
edible,,smooth,white,bruises,anise,free,close,,black,enlarging,club,smooth,smooth,,white,partial,white,one,pendant,brown,numerous,grasses
edible,convex,fibrous,white,bruises,anise,free,crowded,,,tapering,bulbous,smooth,smooth,white,,partial,white,one,pendant,brown,several,woods
edible,convex,scaly,,bruises,,free,close,broad,white,,club,smooth,smooth,,white,,,one,pendant,black,,grasses
edible,bell,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,brown,,grasses
,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,,white,one,pendant,black,scattered,grasses
edible,flat,scaly,yellow,,almond,free,close,,pink,enlarging,rooted,smooth,,white,white,partial,,one,pendant,black,,paths
edible,flat,scaly,yellow,bruises,,free,,broad,white,enlarging,,smooth,scaly,,,,white,one,pendant,,solitary,paths
edible,convex,,,,anise,,close,broad,white,enlarging,club,smooth,,white,white,partial,white,one,pendant,black,scattered,
edible,convex,smooth,white,bruises,,free,close,broad,,enlarging,club,smooth,smooth,,white,partial,white,one,,brown,numerous,meadows
poisonous,convex,smooth,,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,,white,,partial,white,one,pendant,black,,urban
edible,flat,fibrous,white,bruises,almond,free,,,pink,tapering,bulbous,,smooth,white,white,partial,,one,pendant,,,
,convex,smooth,,,anise,free,close,broad,white,enlarging,,smooth,smooth,white,white,partial,white,one,,,scattered,grasses
edible,convex,,,bruises,anise,free,crowded,narrow,pink,,bulbous,smooth,smooth,white,white,partial,,one,,purple,,woods
edible,convex,scaly,,bruises,almond,free,,broad,brown,,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,flat,scaly,,bruises,anise,,close,broad,white,enlarging,rooted,,scaly,,,,white,one,,,solitary,
,,smooth,brown,no,none,free,crowded,broad,pink,tapering,,fibrous,smooth,white,white,partial,,one,evanescent,black,scattered,grasses
edible,flat,,yellow,bruises,almond,free,close,broad,white,enlarging,rooted,smooth,,white,white,partial,,one,pendant,brown,solitary,grasses
poisonous,,smooth,brown,,pungent,free,close,narrow,pink,,,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
,sunken,fibrous,,no,,free,close,narrow,,enlarging,equal,smooth,smooth,,white,partial,white,,,,several,urban
edible,bell,scaly,yellow,bruises,,free,close,,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,
,,smooth,white,bruises,anise,free,close,,brown,enlarging,club,smooth,smooth,,,,white,one,pendant,,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,flat,fibrous,brown,no,,free,close,narrow,black,enlarging,equal,smooth,smooth,,white,,white,one,pendant,brown,,urban
edible,convex,smooth,white,,almond,free,close,broad,,enlarging,,smooth,smooth,white,white,partial,white,one,,black,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,,gray,enlarging,club,smooth,,white,white,,,one,pendant,,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,,club,smooth,smooth,white,white,partial,white,one,,,numerous,meadows
edible,,scaly,,,,free,close,broad,white,,rooted,smooth,scaly,,white,partial,white,one,,brown,,grasses
poisonous,,scaly,white,,pungent,free,close,narrow,black,enlarging,equal,smooth,,white,white,,white,one,pendant,,,grasses
edible,,smooth,,bruises,almond,free,close,broad,brown,enlarging,club,,smooth,white,,partial,,one,pendant,,numerous,grasses
edible,convex,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,,brown,scattered,meadows
,flat,fibrous,,bruises,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,,one,pendant,purple,several,woods
edible,,fibrous,,no,none,free,close,narrow,,,equal,,,white,white,partial,white,one,pendant,black,several,urban
edible,flat,,,,none,free,crowded,broad,pink,,equal,smooth,smooth,white,,,,one,evanescent,black,abundant,grasses
edible,,scaly,yellow,,almond,free,close,broad,gray,enlarging,,,,,white,partial,,one,,brown,scattered,meadows
edible,bell,smooth,white,,,,close,,black,enlarging,club,smooth,,,white,partial,white,,pendant,,scattered,meadows
poisonous,,,brown,bruises,pungent,free,close,,white,enlarging,equal,,smooth,white,white,partial,,one,pendant,black,scattered,
edible,,smooth,white,bruises,anise,,close,broad,,enlarging,club,,smooth,,white,,white,one,pendant,black,numerous,meadows
,flat,smooth,brown,bruises,pungent,free,close,,white,enlarging,equal,smooth,,white,white,,white,,pendant,,several,urban
edible,convex,scaly,white,,anise,,close,broad,black,enlarging,,smooth,smooth,white,white,,white,one,pendant,brown,scattered,grasses
,convex,scaly,yellow,bruises,almond,free,close,broad,black,enlarging,,smooth,smooth,white,white,partial,white,,pendant,brown,numerous,meadows
edible,flat,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,,one,pendant,brown,scattered,
,convex,scaly,brown,,,free,close,broad,white,enlarging,,,scaly,white,white,partial,white,one,pendant,,scattered,paths
edible,flat,,brown,,almond,free,close,broad,white,enlarging,rooted,,scaly,white,white,partial,white,one,,brown,solitary,grasses
edible,convex,scaly,white,,almond,free,close,broad,white,enlarging,,smooth,smooth,white,white,partial,white,one,,brown,numerous,meadows
edible,flat,fibrous,brown,no,none,free,crowded,broad,chocolate,,equal,smooth,smooth,white,white,,white,one,evanescent,,scattered,grasses
edible,convex,smooth,yellow,bruises,,free,close,,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,,,meadows
poisonous,,scaly,,bruises,pungent,free,close,,white,enlarging,equal,smooth,smooth,white,,partial,white,,pendant,brown,scattered,grasses
edible,bell,,yellow,,almond,free,close,broad,brown,enlarging,club,smooth,smooth,,white,,white,one,pendant,,,meadows
edible,sunken,fibrous,brown,no,none,free,close,narrow,,enlarging,,smooth,smooth,white,,partial,,,pendant,brown,several,urban
edible,,smooth,yellow,bruises,anise,free,close,broad,black,,club,smooth,smooth,,,partial,,one,pendant,black,scattered,meadows
edible,,,white,bruises,anise,free,close,,brown,enlarging,club,smooth,,white,white,,white,one,pendant,black,,meadows
edible,flat,,brown,bruises,almond,free,,broad,,enlarging,rooted,smooth,scaly,white,white,,,one,,black,scattered,grasses
edible,bell,scaly,yellow,bruises,,free,close,broad,,,club,smooth,smooth,white,white,partial,white,,pendant,black,scattered,meadows
edible,bell,scaly,white,,,free,close,broad,gray,enlarging,club,,,white,,partial,white,one,,black,scattered,grasses
edible,,scaly,brown,bruises,anise,free,,broad,brown,enlarging,rooted,smooth,scaly,,white,partial,white,one,pendant,brown,solitary,paths
edible,flat,fibrous,,no,none,,close,narrow,pink,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,brown,,
edible,convex,fibrous,,,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,,partial,white,one,,black,solitary,urban
edible,bell,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,,one,pendant,black,scattered,grasses
,convex,smooth,yellow,bruises,,free,close,broad,,enlarging,,smooth,smooth,white,white,partial,white,,pendant,black,,meadows
edible,,,white,bruises,anise,free,close,,black,enlarging,club,smooth,smooth,,,partial,white,one,pendant,brown,scattered,
,convex,smooth,white,bruises,almond,free,close,,gray,enlarging,,smooth,smooth,white,white,partial,,one,pendant,black,scattered,meadows
edible,bell,smooth,yellow,bruises,almond,free,close,broad,gray,enlarging,club,smooth,,white,,,white,one,pendant,brown,numerous,meadows
edible,convex,smooth,,,almond,free,,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,,pendant,black,scattered,meadows
,convex,fibrous,gray,,none,free,,broad,pink,,,,fibrous,,white,partial,white,,evanescent,black,scattered,grasses
,flat,smooth,yellow,bruises,almond,,crowded,narrow,,tapering,bulbous,smooth,,white,white,partial,,one,pendant,brown,several,
,convex,scaly,white,bruises,pungent,free,close,narrow,pink,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,,scattered,grasses
edible,,,white,no,,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,,partial,white,one,evanescent,black,,grasses
edible,bell,,white,bruises,almond,free,close,,white,,club,smooth,smooth,white,white,partial,white,one,pendant,,scattered,grasses
,convex,smooth,,bruises,anise,free,,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,,brown,several,woods
edible,,scaly,,bruises,almond,free,close,broad,brown,,,smooth,smooth,white,white,partial,white,one,,,scattered,grasses
edible,,scaly,white,bruises,anise,free,close,,,enlarging,club,smooth,smooth,white,,partial,white,one,pendant,black,,grasses
edible,convex,,brown,bruises,none,free,close,broad,pink,tapering,,smooth,smooth,,pink,partial,white,one,pendant,brown,solitary,woods
edible,bell,scaly,white,bruises,,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,,one,pendant,brown,scattered,meadows
edible,convex,smooth,,bruises,,free,,,gray,enlarging,club,,smooth,,white,partial,white,one,pendant,brown,numerous,meadows
edible,,scaly,brown,bruises,,,close,broad,,enlarging,rooted,smooth,,white,white,,white,one,pendant,black,,
edible,convex,fibrous,white,no,none,,crowded,broad,brown,,equal,smooth,smooth,,white,partial,white,one,,brown,scattered,grasses
edible,convex,smooth,,bruises,anise,free,close,broad,,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,black,,grasses
poisonous,convex,scaly,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,,smooth,white,white,partial,white,one,pendant,brown,,grasses
edible,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,,one,pendant,,scattered,grasses
edible,convex,,white,,almond,,crowded,narrow,pink,tapering,bulbous,,smooth,white,,partial,white,one,pendant,brown,several,woods
,bell,smooth,yellow,bruises,,free,close,,gray,,club,smooth,smooth,white,white,partial,white,one,pendant,,numerous,grasses
,convex,scaly,,bruises,pungent,free,close,narrow,black,enlarging,,,smooth,white,white,,white,,pendant,,,urban
edible,convex,smooth,yellow,bruises,,free,crowded,narrow,,tapering,bulbous,smooth,,,white,partial,white,one,pendant,brown,several,woods
,,scaly,,bruises,,free,close,broad,,enlarging,club,smooth,,white,white,partial,white,,pendant,black,numerous,meadows
,convex,,white,bruises,anise,free,crowded,narrow,brown,,,smooth,smooth,,white,partial,white,one,pendant,brown,several,
edible,flat,smooth,white,bruises,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,,white,partial,,one,pendant,brown,,woods
edible,convex,scaly,yellow,bruises,anise,free,close,,black,enlarging,club,,smooth,,,partial,white,one,,brown,,meadows
edible,flat,fibrous,,bruises,almond,free,crowded,,white,tapering,bulbous,,,white,white,partial,,one,pendant,purple,several,woods
edible,convex,,white,bruises,almond,free,close,broad,white,enlarging,,,smooth,,white,partial,white,one,pendant,,scattered,grasses
edible,bell,scaly,,bruises,,free,close,broad,brown,,club,,,white,white,partial,white,one,pendant,,scattered,meadows
edible,convex,scaly,brown,bruises,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,,brown,scattered,paths
edible,bell,,white,bruises,anise,,close,broad,black,enlarging,club,smooth,smooth,white,,partial,white,one,pendant,,,grasses
edible,convex,smooth,yellow,,,free,close,broad,brown,enlarging,club,smooth,smooth,,,partial,white,one,pendant,brown,,meadows
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,,,equal,smooth,smooth,white,white,partial,white,one,,,several,urban
,,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,,smooth,white,white,partial,white,,pendant,black,numerous,grasses
,bell,,white,bruises,,free,,,gray,enlarging,club,smooth,smooth,white,,,white,one,pendant,black,numerous,
,convex,scaly,brown,,pungent,free,,narrow,white,enlarging,,smooth,smooth,white,white,,white,one,pendant,black,,urban
edible,bell,smooth,white,bruises,anise,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,
edible,bell,,,bruises,anise,free,close,,white,enlarging,club,smooth,smooth,,,,white,one,pendant,brown,numerous,meadows
edible,,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,,,scattered,grasses
edible,convex,,white,bruises,anise,free,close,,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,
,convex,fibrous,brown,bruises,,free,close,broad,,tapering,bulbous,smooth,smooth,pink,white,partial,,one,pendant,,,woods
edible,convex,scaly,,,almond,,close,broad,white,enlarging,,smooth,,white,white,partial,white,,pendant,black,solitary,
edible,,smooth,yellow,bruises,anise,free,close,,brown,,club,smooth,smooth,white,white,partial,,one,pendant,brown,scattered,grasses
edible,,fibrous,gray,no,none,free,,narrow,,enlarging,equal,smooth,smooth,,white,partial,white,one,pendant,brown,,urban
,convex,scaly,,,anise,free,,,brown,enlarging,rooted,,scaly,,,partial,white,one,pendant,black,solitary,grasses
edible,convex,smooth,white,bruises,almond,free,close,broad,,enlarging,club,smooth,smooth,,white,partial,white,one,pendant,brown,scattered,
edible,bell,scaly,white,bruises,,,close,broad,brown,enlarging,club,smooth,smooth,white,,,,,,black,numerous,grasses
,convex,smooth,,bruises,,free,close,broad,gray,enlarging,club,smooth,,,white,partial,white,,pendant,black,scattered,meadows
edible,,fibrous,yellow,bruises,almond,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,,partial,,one,pendant,brown,several,woods
edible,,,yellow,bruises,,,close,broad,gray,,,smooth,smooth,white,white,partial,,one,pendant,brown,scattered,grasses
,convex,fibrous,brown,no,none,free,crowded,,brown,,equal,smooth,fibrous,white,white,,white,,evanescent,brown,abundant,grasses
,,fibrous,yellow,,anise,free,,narrow,,tapering,bulbous,smooth,smooth,,white,partial,,one,pendant,brown,several,woods
edible,convex,smooth,yellow,bruises,almond,free,close,broad,brown,enlarging,club,smooth,,white,white,partial,white,,pendant,brown,,meadows
edible,flat,smooth,gray,no,,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,black,scattered,grasses
edible,convex,fibrous,brown,no,none,,close,,gray,enlarging,equal,smooth,smooth,white,,partial,white,,pendant,,solitary,
,,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,,white,,partial,white,one,evanescent,brown,abundant,grasses
edible,flat,scaly,brown,bruises,almond,free,close,,pink,,rooted,smooth,scaly,white,,partial,white,one,pendant,brown,scattered,paths
