class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,bell,smooth,white,bruises,almond,,close,broad,,enlarging,club,smooth,smooth,white,,partial,white,one,,black,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,,brown,enlarging,club,smooth,smooth,white,white,partial,,one,pendant,brown,numerous,
edible,bell,scaly,white,bruises,,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,grasses
edible,convex,smooth,yellow,bruises,,free,close,,white,enlarging,club,smooth,,white,white,partial,white,one,pendant,black,scattered,grasses
edible,bell,smooth,white,bruises,anise,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,convex,fibrous,yellow,bruises,almond,free,crowded,narrow,brown,tapering,bulbous,,smooth,white,,partial,white,one,,brown,several,
edible,,fibrous,gray,no,none,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,urban
edible,flat,,yellow,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,bell,smooth,white,bruises,anise,,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
edible,convex,smooth,yellow,bruises,almond,free,close,broad,gray,,,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,convex,scaly,,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,,white,partial,white,one,pendant,black,scattered,grasses
edible,convex,,white,bruises,anise,free,close,broad,white,enlarging,club,smooth,,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,sunken,fibrous,gray,no,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,,white,one,pendant,brown,several,urban
edible,convex,smooth,white,bruises,,free,close,broad,,enlarging,club,smooth,,white,white,partial,white,one,pendant,,numerous,meadows
poisonous,convex,smooth,white,,pungent,free,,,black,enlarging,,smooth,smooth,white,white,,white,one,pendant,black,scattered,grasses
edible,,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,,white,one,pendant,brown,scattered,grasses
edible,flat,fibrous,,,almond,free,crowded,,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods
edible,convex,scaly,white,bruises,anise,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,,,meadows
edible,bell,,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,
edible,convex,smooth,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,,grasses
edible,convex,smooth,yellow,,almond,free,close,broad,gray,enlarging,club,smooth,smooth,,white,partial,,one,pendant,brown,scattered,grasses
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,,enlarging,equal,,smooth,white,white,partial,white,one,,black,several,urban
edible,bell,smooth,yellow,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,,,grasses
edible,convex,,,no,none,free,close,narrow,,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,black,solitary,urban
poisonous,convex,scaly,white,bruises,pungent,free,close,narrow,black,enlarging,,smooth,,white,white,partial,white,one,,black,scattered,urban
edible,convex,scaly,,bruises,anise,,close,broad,brown,,rooted,smooth,scaly,white,white,partial,white,one,pendant,brown,solitary,paths
edible,flat,fibrous,brown,no,none,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,black,several,urban
edible,,smooth,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,,white,partial,white,one,pendant,brown,numerous,grasses
edible,convex,fibrous,white,bruises,anise,free,crowded,,,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods
edible,convex,scaly,,bruises,,free,close,broad,white,,club,smooth,smooth,white,white,,white,one,pendant,black,scattered,grasses
edible,bell,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,brown,,grasses
,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,grasses
edible,flat,scaly,yellow,,almond,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,scattered,paths
edible,flat,scaly,yellow,bruises,,free,,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,black,solitary,paths
edible,convex,,white,,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,
edible,convex,smooth,white,bruises,,free,close,broad,white,enlarging,club,smooth,smooth,,white,partial,white,one,,brown,numerous,meadows
poisonous,convex,smooth,,bruises,pungent,free,close,narrow,brown,enlarging,equal,smooth,smooth,white,,partial,white,one,pendant,black,,urban
edible,flat,fibrous,white,bruises,almond,free,crowded,narrow,pink,tapering,bulbous,,smooth,white,white,partial,,one,pendant,purple,several,woods
,convex,smooth,,,anise,free,close,broad,white,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,convex,smooth,white,bruises,anise,free,crowded,narrow,pink,,bulbous,smooth,smooth,white,white,partial,,one,pendant,purple,several,woods
edible,convex,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,flat,scaly,yellow,bruises,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,,white,partial,white,one,pendant,black,solitary,paths
,convex,smooth,brown,no,none,free,crowded,broad,pink,tapering,,fibrous,smooth,white,white,partial,white,one,evanescent,black,scattered,grasses
edible,flat,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,,one,pendant,brown,solitary,grasses
poisonous,,smooth,brown,bruises,pungent,free,close,narrow,pink,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,grasses
edible,sunken,fibrous,brown,no,none,free,close,narrow,,enlarging,equal,smooth,smooth,white,white,partial,white,,,brown,several,urban
edible,bell,scaly,yellow,bruises,anise,free,close,,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
,,smooth,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,,,white,one,pendant,,scattered,grasses
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,flat,fibrous,brown,no,none,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,,white,one,pendant,brown,several,urban
edible,convex,smooth,white,,almond,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,,black,numerous,meadows
edible,bell,scaly,white,bruises,anise,free,close,,gray,enlarging,club,smooth,,white,white,partial,white,one,pendant,,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,,club,smooth,smooth,white,white,partial,white,one,,brown,numerous,meadows
edible,,scaly,,bruises,,free,close,broad,white,,rooted,smooth,scaly,,white,partial,white,one,pendant,brown,scattered,grasses
poisonous,convex,scaly,white,,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,,white,one,pendant,,,grasses
edible,convex,smooth,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
edible,convex,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,flat,fibrous,,bruises,anise,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,,one,pendant,purple,several,woods
edible,,fibrous,gray,no,none,free,close,narrow,gray,enlarging,equal,,smooth,white,white,partial,white,one,pendant,black,several,urban
edible,flat,,gray,,none,free,crowded,broad,pink,tapering,equal,smooth,smooth,white,,,white,one,evanescent,black,abundant,grasses
edible,convex,scaly,yellow,bruises,almond,free,close,broad,gray,enlarging,,,smooth,,white,partial,white,one,pendant,brown,scattered,meadows
edible,bell,smooth,white,,almond,,close,,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,,scattered,meadows
poisonous,flat,scaly,brown,bruises,pungent,free,close,narrow,white,enlarging,equal,,smooth,white,white,partial,,one,pendant,black,scattered,
edible,convex,smooth,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,numerous,meadows
poisonous,flat,smooth,brown,bruises,pungent,free,close,,white,enlarging,equal,smooth,smooth,white,white,,white,one,pendant,,several,urban
edible,convex,scaly,white,bruises,anise,free,close,broad,black,enlarging,,smooth,smooth,white,white,,white,one,pendant,brown,scattered,grasses
edible,convex,scaly,yellow,bruises,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,,pendant,brown,numerous,meadows
edible,flat,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,partial,,one,pendant,brown,scattered,
edible,convex,scaly,brown,,,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,partial,white,one,pendant,,scattered,paths
edible,flat,,brown,,almond,free,close,broad,white,enlarging,rooted,,scaly,white,white,partial,white,one,pendant,brown,solitary,grasses
edible,convex,scaly,white,,almond,free,close,broad,white,enlarging,,smooth,smooth,white,white,partial,white,one,,brown,numerous,meadows
edible,flat,fibrous,brown,no,none,free,crowded,broad,chocolate,,equal,smooth,smooth,white,white,,white,one,evanescent,black,scattered,grasses
edible,convex,smooth,yellow,bruises,,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
poisonous,,scaly,,bruises,pungent,free,close,,white,enlarging,equal,smooth,smooth,white,white,partial,white,,pendant,brown,scattered,grasses
edible,bell,,yellow,,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,,numerous,meadows
edible,sunken,fibrous,brown,no,none,free,close,narrow,pink,enlarging,,smooth,smooth,white,,partial,,,pendant,brown,several,urban
edible,,smooth,yellow,bruises,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,,partial,,one,pendant,black,scattered,meadows
edible,,,white,bruises,anise,free,close,broad,brown,enlarging,club,smooth,,white,white,partial,white,one,pendant,black,,meadows
edible,flat,,brown,bruises,almond,free,close,broad,brown,enlarging,rooted,smooth,scaly,white,white,,,one,,black,scattered,grasses
edible,bell,scaly,yellow,bruises,,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,convex,scaly,brown,bruises,anise,free,close,broad,brown,enlarging,rooted,smooth,scaly,,white,partial,white,one,pendant,brown,solitary,paths
edible,flat,fibrous,,no,none,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,brown,solitary,urban
edible,convex,fibrous,,no,none,free,close,narrow,gray,enlarging,equal,smooth,smooth,white,,partial,white,one,,black,solitary,urban
edible,bell,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,,one,pendant,black,scattered,grasses
,convex,smooth,yellow,bruises,,free,close,broad,,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,black,,meadows
edible,bell,scaly,white,bruises,anise,free,close,,black,enlarging,club,smooth,smooth,,,partial,white,one,pendant,brown,scattered,grasses
edible,convex,smooth,white,bruises,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,partial,,one,pendant,black,scattered,meadows
edible,bell,smooth,yellow,bruises,almond,free,close,broad,gray,enlarging,club,smooth,,white,,partial,white,one,pendant,brown,numerous,meadows
edible,convex,smooth,,,almond,free,close,broad,black,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,meadows
,convex,fibrous,gray,no,none,free,crowded,broad,pink,tapering,equal,,fibrous,white,white,partial,white,,evanescent,black,scattered,grasses
,flat,smooth,yellow,bruises,almond,,crowded,narrow,,tapering,bulbous,smooth,smooth,white,white,partial,,one,pendant,brown,several,woods
poisonous,convex,scaly,white,bruises,pungent,free,close,narrow,pink,enlarging,equal,smooth,smooth,white,white,partial,white,one,pendant,,scattered,grasses
edible,convex,,white,no,,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,partial,white,one,evanescent,black,,grasses
edible,bell,,white,bruises,almond,free,close,,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,,scattered,grasses
edible,convex,smooth,,bruises,anise,free,,narrow,white,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods
edible,bell,scaly,,bruises,almond,free,close,broad,brown,,club,smooth,smooth,white,white,partial,white,one,pendant,,scattered,grasses
edible,,scaly,white,bruises,anise,free,close,,gray,enlarging,club,smooth,smooth,white,,partial,white,one,pendant,black,scattered,grasses
edible,convex,,brown,bruises,none,free,close,broad,pink,tapering,,smooth,smooth,gray,pink,partial,white,one,pendant,brown,solitary,woods
edible,bell,scaly,white,bruises,anise,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,brown,scattered,meadows
edible,convex,smooth,yellow,bruises,,free,close,broad,gray,enlarging,club,,smooth,white,white,partial,white,one,pendant,brown,numerous,meadows
edible,,scaly,brown,bruises,,,close,broad,pink,enlarging,rooted,smooth,,white,white,,white,one,pendant,black,,
edible,convex,fibrous,white,no,none,free,crowded,broad,brown,,equal,smooth,smooth,white,white,partial,white,one,,brown,scattered,grasses
edible,convex,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
poisonous,convex,scaly,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,,smooth,white,white,partial,white,one,pendant,brown,,grasses
edible,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,partial,white,one,pendant,black,scattered,grasses
edible,convex,fibrous,white,bruises,almond,free,crowded,narrow,pink,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,woods
edible,bell,smooth,yellow,bruises,almond,free,close,,gray,,club,smooth,smooth,white,white,partial,white,one,pendant,brown,numerous,grasses
,convex,scaly,white,bruises,pungent,free,close,narrow,black,enlarging,,,smooth,white,white,partial,white,,pendant,,several,urban
edible,convex,smooth,yellow,bruises,,free,crowded,narrow,,tapering,bulbous,smooth,,white,white,partial,white,one,pendant,brown,several,woods
,convex,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,smooth,,white,white,partial,white,,pendant,black,numerous,meadows
,convex,,white,bruises,anise,free,crowded,narrow,brown,,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,several,
