class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
edible,,fibrous,,no,,free,,narrow,,,equal,,,white,white,,white,one,,black,several,urban
,flat,,,,none,free,crowded,broad,,,,,smooth,white,,,,one,evanescent,black,abundant,grasses
,,scaly,yellow,,almond,free,close,broad,gray,enlarging,,,,,white,partial,,one,,,,
,bell,smooth,white,,,,close,,black,enlarging,club,smooth,,,,partial,,,pendant,,scattered,meadows
,,,brown,bruises,pungent,free,close,,,enlarging,,,smooth,white,white,partial,,one,,,scattered,
edible,,smooth,,bruises,anise,,,,,enlarging,club,,,,white,,white,one,,black,numerous,meadows
,,smooth,brown,bruises,pungent,free,close,,white,enlarging,equal,smooth,,white,white,,white,,,,several,urban
edible,convex,scaly,,,anise,,close,broad,black,enlarging,,,smooth,,white,,white,one,pendant,,,grasses
,convex,scaly,yellow,bruises,,free,close,broad,black,enlarging,,,smooth,,white,partial,,,pendant,,numerous,meadows
edible,flat,,yellow,,,free,close,,brown,enlarging,,,scaly,white,white,partial,,one,pendant,brown,,
,convex,scaly,brown,,,free,close,broad,,enlarging,,,scaly,,,partial,white,one,pendant,,,paths
edible,flat,,brown,,almond,free,close,broad,white,enlarging,rooted,,scaly,,white,partial,white,,,brown,solitary,grasses
,convex,scaly,,,almond,free,close,broad,white,enlarging,,,smooth,white,white,partial,,one,,brown,numerous,meadows
edible,,fibrous,,no,none,free,crowded,,chocolate,,equal,,,white,white,,,one,,,scattered,
edible,convex,smooth,yellow,bruises,,,close,,black,enlarging,,smooth,smooth,white,white,partial,white,one,pendant,,,meadows
,,scaly,,bruises,pungent,free,close,,white,enlarging,equal,smooth,,white,,partial,white,,,,scattered,grasses
,bell,,yellow,,almond,free,close,broad,brown,enlarging,club,smooth,smooth,,white,,white,one,pendant,,,meadows
edible,,fibrous,brown,no,,free,,narrow,,,,,smooth,,,partial,,,pendant,brown,several,urban
edible,,smooth,yellow,bruises,anise,,close,broad,black,,,,smooth,,,partial,,one,,black,scattered,meadows
edible,,,,bruises,anise,free,close,,brown,enlarging,,smooth,,white,white,,white,,pendant,black,,meadows
edible,,,brown,bruises,,,,broad,,,rooted,smooth,,white,white,,,one,,black,scattered,
,bell,scaly,yellow,bruises,,free,close,broad,,,club,smooth,,,white,partial,,,,black,scattered,meadows
edible,,scaly,white,,,free,close,,gray,enlarging,,,,white,,,white,one,,black,scattered,grasses
edible,,scaly,brown,bruises,anise,free,,broad,brown,enlarging,,smooth,scaly,,white,partial,white,one,pendant,,solitary,paths
edible,flat,fibrous,,no,,,,narrow,,,,,smooth,white,,partial,white,one,,brown,,
,convex,,,,none,free,,narrow,gray,enlarging,,smooth,,white,,,,one,,black,,urban
edible,bell,scaly,yellow,,anise,,close,broad,,,club,smooth,smooth,white,white,partial,,,pendant,black,scattered,grasses
,convex,,,bruises,,free,close,broad,,,,smooth,smooth,white,,partial,,,pendant,black,,
edible,,,white,bruises,anise,free,close,,black,enlarging,,smooth,,,,partial,white,one,pendant,,,
,,smooth,white,bruises,,free,,,gray,enlarging,,smooth,,white,white,partial,,,pendant,black,,meadows
edible,bell,smooth,yellow,bruises,almond,,,,gray,,club,,,white,,,,one,pendant,brown,numerous,meadows
,,smooth,,,almond,free,,,black,enlarging,club,smooth,smooth,white,white,,white,,,black,scattered,meadows
,convex,fibrous,gray,,,free,,broad,pink,,,,fibrous,,white,partial,white,,,black,scattered,grasses
,,smooth,,bruises,almond,,crowded,narrow,,tapering,,,,white,white,partial,,one,,brown,several,
,convex,,white,,,free,close,narrow,,,,smooth,smooth,white,white,,white,one,pendant,,,grasses
,,,white,,,,crowded,broad,black,tapering,equal,,,,,,white,one,evanescent,black,,
edible,bell,,white,bruises,almond,free,,,white,,club,smooth,,white,white,,white,one,pendant,,scattered,grasses
,,smooth,,bruises,anise,free,,narrow,,tapering,bulbous,smooth,smooth,white,,partial,white,,,brown,,woods
edible,,scaly,,bruises,almond,free,close,broad,brown,,,smooth,smooth,white,white,,white,one,,,scattered,
,,scaly,white,bruises,anise,,close,,,enlarging,club,,,white,,,,,pendant,,,grasses
edible,,,,bruises,none,free,close,broad,pink,tapering,,smooth,,,pink,,white,one,pendant,brown,,woods
edible,bell,scaly,,bruises,,free,,broad,,,club,smooth,smooth,white,white,partial,,one,,brown,scattered,meadows
edible,convex,smooth,,bruises,,free,,,,enlarging,club,,smooth,,white,partial,white,one,,brown,numerous,meadows
edible,,scaly,brown,,,,close,broad,,,rooted,smooth,,,white,,,one,pendant,,,
,convex,fibrous,white,no,none,,crowded,broad,brown,,equal,smooth,smooth,,white,partial,white,one,,,,grasses
,convex,smooth,,bruises,anise,free,close,broad,,enlarging,,smooth,,white,white,partial,,one,pendant,black,,grasses
poisonous,,scaly,white,bruises,,free,close,narrow,brown,enlarging,equal,,smooth,white,,,white,one,,brown,,grasses
edible,convex,,yellow,,anise,free,close,,brown,enlarging,,smooth,smooth,white,white,partial,,one,pendant,,scattered,grasses
edible,,,white,,almond,,,narrow,,tapering,bulbous,,,white,,partial,white,one,pendant,brown,several,
,,smooth,yellow,bruises,,free,close,,gray,,club,,smooth,white,white,partial,white,one,pendant,,numerous,
,convex,scaly,,bruises,pungent,free,,narrow,,enlarging,,,smooth,white,,,white,,pendant,,,
edible,,,yellow,bruises,,free,crowded,,,tapering,bulbous,smooth,,,white,,white,one,,brown,several,woods
,,scaly,,bruises,,free,,broad,,enlarging,,smooth,,white,white,,white,,pendant,black,,
,convex,,white,bruises,anise,,crowded,narrow,brown,,,,smooth,,white,,white,one,pendant,,,
,flat,smooth,white,,anise,free,crowded,,white,tapering,bulbous,smooth,,,white,partial,,one,pendant,brown,,woods
edible,convex,scaly,yellow,bruises,,free,close,,black,enlarging,club,,smooth,,,partial,white,one,,brown,,meadows
edible,flat,,,bruises,,free,crowded,,white,tapering,,,,white,white,,,one,pendant,purple,,
edible,convex,,white,bruises,almond,,close,broad,white,,,,smooth,,white,,white,one,,,,grasses
edible,,scaly,,,,free,,,,,club,,,white,,partial,white,,pendant,,scattered,meadows
,convex,scaly,brown,bruises,anise,,,broad,,enlarging,,,,white,white,partial,,one,,brown,scattered,
edible,bell,,white,bruises,,,close,broad,black,enlarging,club,smooth,smooth,white,,,,one,pendant,,,grasses
,convex,smooth,yellow,,,free,close,broad,,enlarging,club,smooth,smooth,,,partial,white,,,brown,,
poisonous,convex,scaly,,bruises,pungent,free,close,,,,,smooth,smooth,white,white,,white,,,,several,urban
,,smooth,,bruises,anise,free,close,broad,white,enlarging,club,,smooth,white,white,partial,white,,pendant,black,numerous,grasses
,bell,,,bruises,,free,,,gray,enlarging,club,smooth,smooth,,,,white,one,pendant,black,numerous,
,convex,scaly,brown,,pungent,,,narrow,,enlarging,,smooth,smooth,,white,,white,,,,,urban
,,smooth,,bruises,anise,free,close,broad,,enlarging,club,smooth,smooth,white,white,partial,white,one,,black,scattered,
,bell,,,bruises,,free,,,white,enlarging,,,smooth,,,,white,one,pendant,brown,numerous,meadows
edible,,scaly,yellow,bruises,,,close,broad,brown,,club,smooth,smooth,white,white,partial,white,one,,,scattered,grasses
edible,convex,,white,bruises,,,close,,gray,,club,smooth,smooth,white,white,,,one,pendant,brown,,
,convex,fibrous,brown,bruises,,,,broad,,tapering,,smooth,smooth,pink,white,partial,,one,pendant,,,woods
edible,convex,scaly,,,almond,,close,broad,,enlarging,,smooth,,white,,partial,white,,pendant,,solitary,
edible,,smooth,,bruises,,free,close,,brown,,,smooth,smooth,white,,,,one,pendant,brown,,
,,,gray,no,none,free,,narrow,,enlarging,equal,,smooth,,white,partial,,one,pendant,brown,,urban
,,,,,anise,,,,brown,enlarging,,,,,,partial,,one,,black,solitary,grasses
,,smooth,white,bruises,almond,free,,broad,,,club,,smooth,,white,partial,white,,pendant,brown,scattered,
edible,bell,scaly,white,bruises,,,,broad,brown,,club,smooth,smooth,,,,,,,black,,grasses
,,,,bruises,,free,close,broad,gray,enlarging,,smooth,,,white,partial,white,,pendant,,,
edible,,fibrous,yellow,bruises,almond,free,crowded,narrow,,tapering,bulbous,,,white,,partial,,one,,brown,several,woods
edible,,,,bruises,,,close,broad,gray,,,smooth,,white,white,partial,,one,pendant,brown,,
,convex,fibrous,,no,,free,crowded,,,,equal,smooth,fibrous,,white,,white,,evanescent,brown,abundant,grasses
,,fibrous,,,anise,free,,,,tapering,bulbous,smooth,smooth,,white,partial,,one,pendant,brown,several,
,convex,,yellow,bruises,almond,free,close,broad,brown,,,,,,,partial,white,,pendant,brown,,meadows
edible,,smooth,,no,,free,crowded,broad,,tapering,equal,smooth,fibrous,white,white,partial,white,one,evanescent,,scattered,grasses
,convex,fibrous,,no,,,close,,,enlarging,,smooth,smooth,,,partial,white,,pendant,,solitary,
,,smooth,gray,no,,,,broad,chocolate,tapering,,fibrous,,white,,partial,,one,evanescent,brown,abundant,grasses
edible,flat,,brown,bruises,,free,,,,,rooted,smooth,scaly,white,,partial,white,one,pendant,brown,scattered,paths
,,scaly,white,bruises,almond,,,broad,black,,club,smooth,smooth,white,,partial,white,one,,brown,,
edible,,smooth,,bruises,,,,broad,black,,club,smooth,smooth,,white,,,one,pendant,,,meadows
edible,,scaly,,,anise,,,broad,white,,rooted,smooth,,white,,partial,white,one,,black,scattered,
,,fibrous,gray,,none,free,close,,gray,,,smooth,,,,,,one,,,,urban
edible,,scaly,,,,,,broad,,enlarging,,,scaly,white,,partial,,,,,,
poisonous,,scaly,,bruises,pungent,,,narrow,black,,,smooth,,white,,,white,one,,black,scattered,urban
,convex,scaly,yellow,bruises,,free,close,,pink,,rooted,,scaly,white,white,partial,white,,pendant,brown,solitary,
edible,convex,scaly,,,almond,,close,,white,,club,smooth,,,,partial,white,one,pendant,brown,,
,convex,fibrous,,no,none,free,,,chocolate,tapering,equal,,,white,white,partial,white,,evanescent,brown,,grasses
,,,,,none,free,crowded,,,tapering,,,fibrous,white,white,partial,,one,,black,,grasses
,flat,smooth,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,,white,one,evanescent,black,,grasses
edible,flat,,brown,bruises,,,,broad,,,rooted,,,white,white,partial,white,one,pendant,,,paths
,convex,smooth,,,,free,close,broad,,enlarging,club,,smooth,white,,partial,,one,,black,numerous,grasses
edible,flat,fibrous,brown,no,none,free,close,narrow,pink,,,,smooth,,white,partial,,one,,,several,urban
edible,,scaly,,,,,,,white,,,,scaly,,white,partial,,one,,brown,scattered,
,convex,fibrous,,bruises,almond,free,,narrow,pink,,bulbous,smooth,smooth,,white,,white,,pendant,purple,,woods
edible,,scaly,yellow,,,,,broad,,enlarging,club,,smooth,white,white,,,one,pendant,brown,numerous,
edible,,,gray,,none,free,,broad,brown,tapering,,,smooth,,,partial,,one,,black,scattered,
,convex,scaly,yellow,,,free,close,broad,white,enlarging,rooted,,scaly,white,,partial,white,one,pendant,brown,,grasses
edible,flat,,,bruises,anise,free,close,broad,brown,enlarging,,smooth,scaly,,,,white,,pendant,black,solitary,grasses
,convex,smooth,yellow,,almond,free,close,broad,white,enlarging,club,smooth,,,,,,one,,black,,
,,fibrous,brown,,none,free,close,narrow,brown,enlarging,equal,,smooth,white,white,partial,white,,pendant,brown,solitary,urban
edible,,smooth,white,bruises,,free,close,broad,black,enlarging,,,smooth,white,,,,one,,black,scattered,
edible,,smooth,,bruises,anise,,,broad,,enlarging,club,smooth,smooth,white,white,partial,,,pendant,black,numerous,
edible,,,brown,,none,,close,narrow,,,equal,smooth,smooth,,white,partial,white,one,,,solitary,urban
,bell,,,,,free,close,,,enlarging,,smooth,,white,,,,,pendant,brown,,
edible,convex,scaly,yellow,bruises,anise,free,close,,,,club,smooth,smooth,,white,partial,,one,pendant,brown,numerous,grasses
edible,bell,scaly,,bruises,,,close,broad,black,,,,,white,,partial,,one,,,,grasses
poisonous,convex,scaly,,bruises,pungent,,,,,enlarging,,,,white,white,,,,pendant,,scattered,urban
edible,,smooth,white,,,,,,black,tapering,equal,,smooth,,white,,,one,,brown,scattered,grasses
edible,convex,,white,bruises,,,close,broad,white,,club,,smooth,white,,partial,white,one,pendant,black,scattered,
,,smooth,white,,almond,free,close,,gray,,,smooth,,,white,,white,,,,,grasses
edible,convex,fibrous,,bruises,none,free,,broad,brown,,bulbous,,smooth,gray,white,partial,,one,pendant,,solitary,woods
,,,brown,bruises,pungent,free,close,narrow,,enlarging,equal,smooth,smooth,,white,,white,,pendant,,,
,,scaly,brown,,,free,close,broad,white,,,,scaly,white,white,,,,pendant,,solitary,
edible,convex,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,,,white,white,partial,white,one,evanescent,,abundant,grasses
,bell,scaly,,,anise,,,,brown,enlarging,club,,smooth,,,partial,,one,pendant,,numerous,meadows
edible,,smooth,,bruises,,free,,,white,enlarging,club,smooth,,white,white,,white,one,pendant,brown,numerous,
,bell,,,bruises,almond,,close,broad,,enlarging,club,smooth,smooth,,white,,white,one,pendant,,,
edible,,smooth,,bruises,,free,close,broad,gray,enlarging,club,,,white,white,partial,,,,,,
,bell,,white,,almond,free,,broad,,enlarging,,smooth,smooth,,white,,white,one,pendant,,numerous,grasses
,,,gray,,none,,,narrow,black,enlarging,equal,smooth,,,white,partial,white,,,,several,urban
edible,,scaly,brown,,almond,,,broad,white,enlarging,rooted,,scaly,white,white,partial,,,pendant,,scattered,
,,fibrous,,no,none,,crowded,broad,chocolate,tapering,,,fibrous,,white,partial,,one,,,,grasses
,convex,smooth,white,bruises,anise,,close,broad,black,enlarging,club,smooth,smooth,white,white,,white,one,pendant,brown,numerous,
edible,convex,,yellow,bruises,anise,,close,broad,white,,club,smooth,smooth,white,,partial,white,one,pendant,brown,,meadows
,,fibrous,gray,no,none,free,close,narrow,,enlarging,equal,smooth,,,,,white,,,,,
poisonous,convex,,brown,bruises,,free,close,narrow,pink,,equal,smooth,smooth,,white,partial,white,,pendant,brown,scattered,urban
edible,bell,scaly,white,bruises,,free,close,broad,white,enlarging,club,,smooth,,,partial,white,one,,,numerous,grasses
,bell,scaly,white,bruises,,free,close,,brown,enlarging,club,,,,white,partial,,one,pendant,black,numerous,meadows
poisonous,convex,,,,pungent,,,narrow,,,,smooth,,white,white,partial,white,one,,,,
,,smooth,yellow,,anise,,,broad,,,club,smooth,smooth,,white,partial,white,one,pendant,,scattered,meadows
edible,convex,smooth,white,bruises,anise,free,,,black,enlarging,club,smooth,,,white,,,,,brown,,meadows
,convex,,yellow,bruises,,free,close,broad,,enlarging,club,,,white,white,partial,white,one,,,scattered,meadows
,bell,scaly,yellow,bruises,anise,,close,broad,brown,enlarging,club,,,white,,,white,one,,brown,numerous,grasses
edible,convex,,,bruises,almond,free,close,broad,gray,,,smooth,,,white,partial,white,,,,scattered,
edible,convex,smooth,,bruises,almond,free,close,,gray,,,,smooth,white,,partial,,one,,,scattered,
edible,,scaly,,bruises,anise,,close,,white,,rooted,smooth,scaly,white,white,partial,white,one,,brown,solitary,paths
edible,,smooth,,,,free,,,white,,,,,white,,partial,white,,,brown,scattered,
,convex,,,no,none,,crowded,,brown,tapering,equal,fibrous,fibrous,white,white,,white,one,evanescent,,scattered,grasses
edible,convex,,,,,free,close,broad,brown,,,,,white,,,,one,pendant,brown,scattered,paths
,convex,scaly,yellow,bruises,,free,,broad,,,rooted,smooth,,white,white,,white,one,pendant,,,grasses
poisonous,convex,,brown,bruises,,free,close,,black,,equal,smooth,smooth,white,white,,white,,,,several,
,,,yellow,bruises,,free,close,broad,white,enlarging,,smooth,smooth,white,white,,white,one,,,numerous,grasses
edible,convex,fibrous,,,,,,narrow,pink,,,,smooth,,,partial,white,,pendant,,several,woods
,convex,,,,pungent,,,,,enlarging,,,smooth,white,white,partial,,one,pendant,,scattered,
edible,convex,scaly,yellow,bruises,,free,,,black,,,smooth,smooth,,,,white,,pendant,,,grasses
,flat,,gray,no,,,,broad,chocolate,tapering,equal,,,,,,white,one,evanescent,,abundant,grasses
edible,,,,,anise,,,broad,brown,enlarging,club,,,,white,partial,,one,,black,,
edible,bell,scaly,,,,free,close,broad,,enlarging,club,smooth,,white,white,partial,white,,pendant,brown,,
,convex,,brown,,pungent,,,narrow,pink,,,,smooth,white,white,partial,white,,pendant,brown,,
,,scaly,brown,bruises,anise,free,close,,,enlarging,,,scaly,white,,partial,white,,,black,,
edible,convex,,,,anise,,close,broad,,enlarging,club,smooth,,white,white,partial,,one,,,numerous,meadows
edible,convex,smooth,,bruises,,,crowded,narrow,brown,tapering,,,smooth,,,partial,,,pendant,brown,several,woods
edible,flat,scaly,,,almond,free,close,broad,brown,enlarging,rooted,,scaly,,white,partial,white,one,pendant,,,paths
edible,bell,,white,bruises,almond,free,close,broad,black,enlarging,,smooth,,,white,,white,one,pendant,brown,,meadows
,convex,smooth,,no,none,free,crowded,,pink,tapering,equal,,fibrous,,,partial,white,one,evanescent,black,,grasses
,flat,,,no,,,close,,,,equal,smooth,smooth,white,,partial,,one,pendant,brown,,
edible,,scaly,white,bruises,,free,close,broad,,,,,smooth,white,,partial,,,,,scattered,
edible,convex,scaly,,,,free,,broad,brown,enlarging,rooted,,scaly,white,white,partial,white,,,,,
edible,bell,smooth,yellow,bruises,,,close,,,,,smooth,smooth,white,white,,,,,brown,scattered,grasses
,bell,smooth,yellow,bruises,anise,free,close,,white,,,smooth,smooth,,white,,white,one,pendant,black,,grasses
,flat,smooth,white,,,,crowded,narrow,,tapering,bulbous,,smooth,white,white,,,,,,several,woods
edible,,smooth,white,bruises,almond,free,close,,white,,,,,,,,white,,pendant,,numerous,meadows
edible,convex,,yellow,bruises,almond,free,,narrow,,tapering,,smooth,,,white,partial,white,,,purple,several,woods
edible,convex,scaly,white,bruises,anise,free,close,,,,club,,,white,white,partial,white,one,pendant,brown,numerous,
edible,,,yellow,,anise,free,close,broad,black,,club,smooth,smooth,white,,,,,pendant,brown,,meadows
edible,,,brown,bruises,almond,,close,,,enlarging,,,,,white,partial,,,,brown,,paths
,,scaly,white,,anise,free,close,broad,brown,enlarging,,smooth,smooth,,,,white,one,pendant,,scattered,meadows
,convex,scaly,white,bruises,anise,,close,,,,club,smooth,,,white,partial,white,one,pendant,,scattered,
edible,,scaly,yellow,bruises,,free,,,,enlarging,rooted,smooth,scaly,white,white,,,one,pendant,black,solitary,
,convex,,,bruises,,free,close,broad,,,club,,,,,,white,,,black,numerous,
