age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,school,sex,address,famsize,Pstatus,Mjob,Fjob,reason,guardian,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic
0.4285714285714284,1.0,1.0,0.3333333333333333,,,1.0,0.75,0.75,0.0,0.0,,,,,,F,,,,other,other,reputation,mother,no,,,,yes,,,17.0
0.4285714285714284,0.25,,1.0,0.6666666666666667,,0.75,0.5,,,0.25,,0.125,,0.5789473684210527,MS,F,,,,,,home,,no,no,no,no,,yes,yes,12.0
0.5714285714285712,0.25,,,0.3333333333333333,0.3333333333333333,0.75,,0.5,0.0,,,,0.3684210526315789,0.42105263157894735,,,R,GT3,T,at_home,,course,,no,,no,,yes,,yes,9.0
,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.75,,,0.75,,0.03125,,0.7368421052631579,MS,F,R,LE3,,,,course,,,no,no,,,yes,yes,
0.4285714285714284,0.75,0.75,0.0,0.3333333333333333,0.0,,,0.5,0.0,0.25,,0.03125,,0.8421052631578947,,F,U,,,other,other,,,,no,,,yes,yes,,16.0
0.2857142857142856,0.75,,0.0,,,,1.0,0.75,0.25,,0.0,0.3125,,0.47368421052631576,,F,,GT3,T,at_home,,reputation,,no,yes,,,no,yes,,
,1.0,1.0,0.0,0.3333333333333333,0.0,0.5,,0.75,,,0.25,,0.894736842105263,0.9473684210526315,MS,,,,T,teacher,teacher,home,father,no,no,,yes,no,,,
0.4285714285714284,,0.25,0.3333333333333333,0.0,,,,,0.0,,1.0,,0.3684210526315789,0.3684210526315789,MS,M,,GT3,T,other,other,other,mother,no,no,,yes,no,yes,yes,
0.2857142857142856,0.5,0.75,,0.3333333333333333,0.0,0.75,0.75,0.5,0.0,0.0,,,,0.7894736842105263,MS,M,U,GT3,T,,services,,,,,,yes,,yes,,
0.5714285714285712,0.25,0.25,0.3333333333333333,0.0,0.3333333333333333,0.75,0.5,,0.0,,1.0,0.0,,,,M,,,T,other,,,,,,no,no,yes,yes,,
0.4285714285714284,,0.5,0.3333333333333333,0.0,,,0.75,0.5,,0.5,,,0.3684210526315789,0.3684210526315789,MS,M,,GT3,,other,other,,father,no,no,yes,,,,,0.0
0.4285714285714284,0.5,0.5,0.3333333333333333,,0.0,1.0,0.5,,0.0,,0.75,0.0,,0.894736842105263,MS,F,R,,T,at_home,,other,mother,,,,no,yes,,no,
0.2857142857142856,1.0,0.75,,0.3333333333333333,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.3157894736842105,,,,,GT3,T,teacher,other,other,,,,no,,,yes,yes,11.0
0.4285714285714284,1.0,1.0,0.6666666666666667,0.0,,,,0.5,0.25,,,0.125,0.3684210526315789,0.47368421052631576,MS,F,R,,,teacher,at_home,reputation,mother,no,,no,yes,,yes,,
0.5714285714285712,0.5,,0.0,0.6666666666666667,0.3333333333333333,,,,0.0,0.25,1.0,0.125,0.5263157894736842,0.5789473684210527,MS,,,GT3,T,services,other,course,mother,no,no,,,no,,yes,
,,,,,0.0,,,,0.0,0.0,0.0,,,0.7894736842105263,MS,,U,,,teacher,services,,,no,yes,no,no,yes,,,16.0
0.4285714285714284,,0.25,,,,0.0,,,0.0,0.0,1.0,,0.5789473684210527,0.631578947368421,,F,U,,T,other,other,course,,,no,no,yes,yes,,no,9.0
0.2857142857142856,0.75,0.25,0.3333333333333333,0.0,0.0,0.25,,1.0,0.5,,0.25,,0.5263157894736842,0.5263157894736842,MS,M,,LE3,,,services,course,,no,no,no,no,no,yes,,10.0
0.4285714285714284,,,,0.0,0.0,0.75,0.75,0.0,0.5,,,0.125,0.5263157894736842,0.5789473684210527,MS,,R,LE3,,services,other,course,mother,,,no,no,,,yes,11.0
